adm_cd,adm_nm,year,tot_ppltn,ppltn_dnsty,avg_age,tot_family,tot_house,employee_cnt,corp_cnt,ewkt
21070600,용호4동,2024,7512,4500.3,49.8,3514,3225,2398,479,"SRID=4326;MULTIPOLYGON(((129.1072596 35.0858183, 129.1056937 35.0844135, 129.1056899 35.0844135, 129.1056852 35.0844153, 129.1055222 35.0845471, 129.1055215 35.0845515, 129.1104595 35.0889554, 129.1130125 35.0912252, 129.1132055 35.0910794, 129.1072596 35.0858183)), ((129.1090019 35.1166666, 129.1110601 35.1163777, 129.1110240 35.1130848, 129.1114117 35.1102754, 129.1120915 35.1080952, 129.1126054 35.1059422, 129.1125186 35.1041013, 129.1129669 35.1029710, 129.1123133 35.1026145, 129.1104932 35.1011454, 129.1104931 35.1011424, 129.1119535 35.0996999, 129.1134226 35.0984837, 129.1135708 35.0986032, 129.1143595 35.0981596, 129.1144926 35.0980583, 129.1145193 35.0980171, 129.1145246 35.0979370, 129.1145134 35.0978816, 129.1144897 35.0978352, 129.1126756 35.0953302, 129.1119053 35.0942813, 129.1094507 35.0915393, 129.1102115 35.0925884, 129.1139974 35.0978385, 129.1114091 35.1000006, 129.1106044 35.1006722, 129.1098685 35.1006447, 129.1022875 35.0944889, 129.1022881 35.0944871, 129.1050964 35.0919414, 129.1002746 35.0912691, 129.0996766 35.0911879, 129.0996327 35.0911835, 129.0993616 35.0913472, 129.0992036 35.0914441, 129.0994546 35.0915481, 129.0997471 35.0913850, 129.1013546 35.0916186, 129.1015167 35.0916437, 129.1027986 35.0928315, 129.1032724 35.0933842, 129.1032625 35.0934262, 129.1029443 35.0936933, 129.1021635 35.0943403, 129.1016333 35.0945410, 129.0988252 35.0953925, 129.0987588 35.0956939, 129.0986249 35.0969746, 129.0983747 35.0995161, 129.1011909 35.1020004, 129.1028517 35.1026263, 129.1038425 35.1041757, 129.1063013 35.1080300, 129.1068751 35.1096054, 129.1069198 35.1098787, 129.1061634 35.1135898, 129.1059756 35.1138171, 129.1057175 35.1139921, 129.1056278 35.1139916, 129.1051232 35.1139889, 129.1047383 35.1139734, 129.1045168 35.1139644, 129.1039297 35.1144524, 129.1033099 35.1160391, 129.1090019 35.1166666)))"
21070610,용당동,2024,8279,2255.4,47.1,3506,2855,8481,1102,"SRID=4326;MULTIPOLYGON(((129.1044892 35.1253490, 129.1042742 35.1250678, 129.1041317 35.1244683, 129.1041218 35.1243860, 129.1041475 35.1238874, 129.1041740 35.1236265, 129.1042146 35.1232265, 129.1044265 35.1223511, 129.1047570 35.1214397, 129.1050337 35.1208465, 129.1029696 35.1172614, 129.1033099 35.1160391, 129.1039297 35.1144524, 129.1045168 35.1139644, 129.1047383 35.1139734, 129.1051232 35.1139889, 129.1056278 35.1139916, 129.1057175 35.1139921, 129.1059756 35.1138171, 129.1061634 35.1135898, 129.1069198 35.1098787, 129.1068751 35.1096054, 129.1063013 35.1080300, 129.1038425 35.1041757, 129.1028517 35.1026263, 129.1011909 35.1020004, 129.0983747 35.0995161, 129.0986249 35.0969746, 129.0987588 35.0956939, 129.0988252 35.0953925, 129.0994546 35.0915481, 129.0992036 35.0914441, 129.0962123 35.0932044, 129.0957823 35.0934587, 129.0956175 35.0935575, 129.0952060 35.0938803, 129.0945671 35.0998972, 129.0942890 35.1025299, 129.0939424 35.1058367, 129.0937914 35.1073733, 129.0939363 35.1073812, 129.0938549 35.1084302, 129.0938507 35.1084843, 129.0929621 35.1092738, 129.0925246 35.1092471, 129.0903726 35.1087137, 129.0903720 35.1085506, 129.0901660 35.1085358, 129.0897059 35.1085029, 129.0889946 35.1084531, 129.0880923 35.1124014, 129.0880916 35.1125118, 129.0880915 35.1128738, 129.0880915 35.1130079, 129.0880973 35.1134377, 129.0882103 35.1167251, 129.0885661 35.1180901, 129.0907110 35.1200224, 129.0911631 35.1219593, 129.0913182 35.1223499, 129.0914701 35.1227321, 129.0918928 35.1236614, 129.0925243 35.1242453, 129.0927268 35.1244282, 129.0942410 35.1250286, 129.0943378 35.1250537, 129.0947116 35.1251476, 129.0949646 35.1251348, 129.0952828 35.1250858, 129.0954175 35.1250583, 129.0955287 35.1250323, 129.0960549 35.1249273, 129.0970747 35.1247708, 129.0973127 35.1247508, 129.0978690 35.1247745, 129.0984654 35.1248314, 129.0985279 35.1248678, 129.1036333 35.1267603, 129.1044892 35.1253490)))"
21070620,감만1동,2024,7794,2501.9,49.1,3471,3160,5294,532,"SRID=4326;MULTIPOLYGON(((129.0762699 35.1208975, 129.0788270 35.1210174, 129.0793288 35.1200198, 129.0836750 35.1189311, 129.0864428 35.1190246, 129.0885661 35.1180901, 129.0882103 35.1167251, 129.0880973 35.1134377, 129.0880915 35.1130079, 129.0880915 35.1128738, 129.0880916 35.1125118, 129.0880923 35.1124014, 129.0889946 35.1084531, 129.0897059 35.1085029, 129.0901660 35.1085358, 129.0903720 35.1085506, 129.0903543 35.1036179, 129.0875844 35.1036181, 129.0860265 35.1036182, 129.0751583 35.1036227, 129.0749928 35.1036243, 129.0660332 35.1087532, 129.0655125 35.1091469, 129.0670764 35.1083407, 129.0673840 35.1081893, 129.0695078 35.1109695, 129.0689247 35.1115047, 129.0684946 35.1117107, 129.0684516 35.1119970, 129.0684080 35.1124476, 129.0695327 35.1140039, 129.0711552 35.1152666, 129.0723640 35.1159240, 129.0726290 35.1160196, 129.0732411 35.1164083, 129.0737954 35.1167671, 129.0732852 35.1181473, 129.0722472 35.1187858, 129.0716867 35.1181664, 129.0710232 35.1174274, 129.0709939 35.1174161, 129.0703206 35.1178245, 129.0695371 35.1183085, 129.0725194 35.1216055, 129.0730356 35.1221728, 129.0762699 35.1208975)))"
21070630,감만2동,2024,6238,12226.7,54.5,3003,2524,1309,439,"SRID=4326;MULTIPOLYGON(((129.0847865 35.1254602, 129.0856528 35.1252614, 129.0857342 35.1252696, 129.0866583 35.1251609, 129.0866770 35.1251583, 129.0870604 35.1250790, 129.0871360 35.1250455, 129.0871410 35.1250433, 129.0873300 35.1248828, 129.0879639 35.1242172, 129.0903712 35.1207057, 129.0907110 35.1200224, 129.0885661 35.1180901, 129.0864428 35.1190246, 129.0836750 35.1189311, 129.0793288 35.1200198, 129.0788270 35.1210174, 129.0808561 35.1217376, 129.0811754 35.1227659, 129.0813245 35.1236242, 129.0812383 35.1237093, 129.0812204 35.1237240, 129.0812718 35.1240761, 129.0816690 35.1247370, 129.0826661 35.1255144, 129.0827121 35.1255320, 129.0829065 35.1256063, 129.0845618 35.1260595, 129.0847865 35.1254602)))"
21070660,문현1동,2024,10304,9740,49.4,4453,4051,1945,688,"SRID=4326;MULTIPOLYGON(((129.0786784 35.1505358, 129.0834400 35.1489426, 129.0840946 35.1476122, 129.0839184 35.1455396, 129.0838407 35.1450203, 129.0838401 35.1450164, 129.0823016 35.1437189, 129.0822808 35.1436859, 129.0819381 35.1433552, 129.0818238 35.1432448, 129.0796621 35.1416411, 129.0794834 35.1415646, 129.0793775 35.1415195, 129.0793539 35.1415094, 129.0789845 35.1413529, 129.0788014 35.1412752, 129.0786932 35.1412296, 129.0786174 35.1411976, 129.0783302 35.1410763, 129.0782545 35.1410445, 129.0781306 35.1409923, 129.0779392 35.1409118, 129.0776968 35.1408102, 129.0774961 35.1407260, 129.0764628 35.1405234, 129.0762748 35.1431575, 129.0762751 35.1431670, 129.0762770 35.1432248, 129.0762801 35.1433384, 129.0762672 35.1433473, 129.0762148 35.1433836, 129.0761697 35.1434148, 129.0760629 35.1434191, 129.0758367 35.1434150, 129.0756018 35.1433964, 129.0753950 35.1433692, 129.0751998 35.1433406, 129.0751040 35.1433132, 129.0720831 35.1423934, 129.0708766 35.1415797, 129.0705381 35.1412966, 129.0681362 35.1399695, 129.0681121 35.1399655, 129.0678966 35.1399296, 129.0670141 35.1397881, 129.0670131 35.1397912, 129.0670116 35.1397962, 129.0670098 35.1398023, 129.0671037 35.1402628, 129.0680135 35.1420464, 129.0684084 35.1426333, 129.0684196 35.1426333, 129.0689223 35.1426314, 129.0700302 35.1431185, 129.0707075 35.1446921, 129.0708746 35.1451824, 129.0707831 35.1476981, 129.0707314 35.1481712, 129.0709124 35.1483830, 129.0709799 35.1484613, 129.0715340 35.1490866, 129.0717765 35.1491976, 129.0719821 35.1492891, 129.0725271 35.1495289, 129.0729028 35.1496889, 129.0731013 35.1497735, 129.0741381 35.1502088, 129.0750525 35.1505659, 129.0756436 35.1505807, 129.0786662 35.1505449, 129.0786784 35.1505358)))"
21070670,문현2동,2024,8071,14187.7,47.7,4530,2630,9404,1125,"SRID=4326;MULTIPOLYGON(((129.0667878 35.1477570, 129.0707314 35.1481712, 129.0707831 35.1476981, 129.0708746 35.1451824, 129.0707075 35.1446921, 129.0700302 35.1431185, 129.0689223 35.1426314, 129.0684196 35.1426333, 129.0684084 35.1426333, 129.0680135 35.1420464, 129.0671037 35.1402628, 129.0670098 35.1398023, 129.0670116 35.1397962, 129.0670131 35.1397912, 129.0670141 35.1397881, 129.0681031 35.1369246, 129.0679167 35.1369295, 129.0660883 35.1369777, 129.0645390 35.1414154, 129.0635226 35.1428333, 129.0634540 35.1429501, 129.0633547 35.1431529, 129.0633310 35.1432222, 129.0632788 35.1433747, 129.0632488 35.1435256, 129.0632392 35.1436381, 129.0631678 35.1476743, 129.0630111 35.1487050, 129.0632739 35.1488005, 129.0667878 35.1477570)))"
21070680,문현3동,2024,15726,25496.7,46.3,6691,6057,2675,1069,"SRID=4326;MULTIPOLYGON(((129.0762748 35.1431575, 129.0764628 35.1405234, 129.0767605 35.1398902, 129.0773128 35.1383849, 129.0770868 35.1370440, 129.0794228 35.1345934, 129.0802641 35.1340818, 129.0789514 35.1336938, 129.0759833 35.1347444, 129.0735333 35.1360129, 129.0732407 35.1361579, 129.0731094 35.1362230, 129.0727050 35.1364236, 129.0722193 35.1366462, 129.0720909 35.1367024, 129.0717687 35.1368435, 129.0717682 35.1368436, 129.0681031 35.1369246, 129.0670141 35.1397881, 129.0678966 35.1399296, 129.0681121 35.1399655, 129.0681362 35.1399695, 129.0705381 35.1412966, 129.0708766 35.1415797, 129.0720831 35.1423934, 129.0751040 35.1433132, 129.0751998 35.1433406, 129.0753950 35.1433692, 129.0756018 35.1433964, 129.0758367 35.1434150, 129.0760629 35.1434191, 129.0761697 35.1434148, 129.0762148 35.1433836, 129.0762672 35.1433473, 129.0762801 35.1433384, 129.0762770 35.1432248, 129.0762751 35.1431670, 129.0762748 35.1431575)))"
21070690,문현4동,2024,8444,11061.4,50.6,3956,3550,4906,1125,"SRID=4326;MULTIPOLYGON(((129.0679167 35.1369295, 129.0681031 35.1369246, 129.0717682 35.1368436, 129.0717687 35.1368435, 129.0720909 35.1367024, 129.0722193 35.1366462, 129.0727050 35.1364236, 129.0731094 35.1362230, 129.0732407 35.1361579, 129.0735333 35.1360129, 129.0759833 35.1347444, 129.0789514 35.1336938, 129.0761865 35.1299095, 129.0729512 35.1316913, 129.0728813 35.1319645, 129.0719707 35.1316828, 129.0712778 35.1313191, 129.0696917 35.1303965, 129.0696681 35.1303773, 129.0695426 35.1300319, 129.0674487 35.1282085, 129.0659487 35.1282301, 129.0655389 35.1289993, 129.0659340 35.1303261, 129.0661179 35.1303355, 129.0657435 35.1337217, 129.0656364 35.1346909, 129.0656340 35.1358247, 129.0660883 35.1369777, 129.0679167 35.1369295)))"
21070700,대연1동,2024,17573,20548.2,43.5,9001,7714,6391,1477,"SRID=4326;MULTIPOLYGON(((129.0965126 35.1356339, 129.0972452 35.1352355, 129.0975300 35.1350354, 129.0975993 35.1349785, 129.0976662 35.1349198, 129.0977847 35.1347829, 129.0981898 35.1342423, 129.0982226 35.1341732, 129.0982222 35.1341292, 129.0982206 35.1339462, 129.0982180 35.1337825, 129.0982068 35.1330609, 129.0982022 35.1327615, 129.0982020 35.1327485, 129.0981485 35.1301007, 129.0972032 35.1300981, 129.0892769 35.1301898, 129.0892736 35.1301949, 129.0891810 35.1303339, 129.0883915 35.1315197, 129.0883687 35.1315540, 129.0880492 35.1331331, 129.0869218 35.1323137, 129.0858948 35.1317444, 129.0856813 35.1316820, 129.0856345 35.1316758, 129.0853753 35.1316561, 129.0853699 35.1316904, 129.0853678 35.1317044, 129.0852573 35.1317110, 129.0852192 35.1317118, 129.0849738 35.1317033, 129.0844295 35.1316825, 129.0838893 35.1316548, 129.0826066 35.1312060, 129.0821858 35.1310075, 129.0820334 35.1306376, 129.0811062 35.1308583, 129.0797774 35.1302046, 129.0797457 35.1301828, 129.0793338 35.1298998, 129.0789662 35.1296437, 129.0789448 35.1296305, 129.0786843 35.1295143, 129.0777553 35.1295231, 129.0770873 35.1296263, 129.0761865 35.1299095, 129.0789514 35.1336938, 129.0802641 35.1340818, 129.0807607 35.1342919, 129.0808228 35.1343128, 129.0810125 35.1343767, 129.0812810 35.1344670, 129.0814922 35.1345090, 129.0815967 35.1345297, 129.0816126 35.1345329, 129.0820200 35.1345737, 129.0820491 35.1345767, 129.0820757 35.1345793, 129.0879755 35.1349491, 129.0879879 35.1349495, 129.0883342 35.1349619, 129.0892334 35.1349964, 129.0893387 35.1350005, 129.0923739 35.1351538, 129.0928324 35.1351932, 129.0933399 35.1352368, 129.0938417 35.1352800, 129.0964024 35.1357680, 129.0965126 35.1356339)))"
21070710,우암동,2024,11615,8122.6,52.7,5175,4814,2308,720,"SRID=4326;MULTIPOLYGON(((129.0729512 35.1316913, 129.0761865 35.1299095, 129.0770873 35.1296263, 129.0777553 35.1295231, 129.0786843 35.1295143, 129.0789448 35.1296305, 129.0789662 35.1296437, 129.0793338 35.1298998, 129.0797457 35.1301828, 129.0797774 35.1302046, 129.0811062 35.1308583, 129.0820334 35.1306376, 129.0823726 35.1299971, 129.0838567 35.1290787, 129.0846091 35.1288628, 129.0854266 35.1286070, 129.0855848 35.1284564, 129.0858173 35.1281444, 129.0859423 35.1277710, 129.0860127 35.1275608, 129.0862359 35.1265280, 129.0856528 35.1252614, 129.0847865 35.1254602, 129.0845618 35.1260595, 129.0829065 35.1256063, 129.0827121 35.1255320, 129.0826661 35.1255144, 129.0816690 35.1247370, 129.0812718 35.1240761, 129.0812204 35.1237240, 129.0812383 35.1237093, 129.0813245 35.1236242, 129.0811754 35.1227659, 129.0808561 35.1217376, 129.0788270 35.1210174, 129.0762699 35.1208975, 129.0730356 35.1221728, 129.0730379 35.1221754, 129.0730437 35.1221817, 129.0708424 35.1228700, 129.0699745 35.1231346, 129.0696363 35.1227650, 129.0689833 35.1220429, 129.0686710 35.1216914, 129.0670853 35.1222604, 129.0653332 35.1228894, 129.0661525 35.1264515, 129.0659487 35.1282301, 129.0674487 35.1282085, 129.0695426 35.1300319, 129.0696681 35.1303773, 129.0696917 35.1303965, 129.0712778 35.1313191, 129.0719707 35.1316828, 129.0728813 35.1319645, 129.0729512 35.1316913)))"
21080510,구포1동,2024,14860,12945.8,48.9,7322,5295,5296,1888,"SRID=4326;MULTIPOLYGON(((129.0034118 35.2098604, 129.0037669 35.2098497, 129.0073964 35.2090784, 129.0093526 35.2074651, 129.0105467 35.2063385, 129.0108796 35.2055342, 129.0116492 35.2049517, 129.0121070 35.2047333, 129.0137771 35.2046650, 129.0143225 35.2048414, 129.0148668 35.2040833, 129.0167919 35.2032088, 129.0173191 35.2031241, 129.0182897 35.2035131, 129.0195979 35.2033759, 129.0203150 35.2033007, 129.0208190 35.2032478, 129.0222600 35.1991261, 129.0191778 35.1998136, 129.0131779 35.2009835, 129.0128451 35.2010646, 129.0117682 35.2013819, 129.0110273 35.2017062, 129.0074886 35.2036082, 129.0076956 35.2038443, 129.0077683 35.2039031, 129.0078282 35.2039778, 129.0078777 35.2040556, 129.0078496 35.2041017, 129.0076821 35.2040632, 129.0063684 35.2037611, 129.0058495 35.2032523, 129.0056879 35.2030581, 129.0056547 35.2030183, 129.0053824 35.2027079, 129.0053605 35.2026957, 129.0052878 35.2026551, 129.0045775 35.2024437, 129.0041363 35.2023137, 129.0035984 35.2021740, 129.0030112 35.2023843, 129.0020639 35.2032747, 129.0012279 35.2045120, 129.0012529 35.2045380, 129.0012523 35.2045416, 129.0012512 35.2045483, 129.0012479 35.2045673, 129.0012464 35.2045755, 129.0011301 35.2052374, 129.0010966 35.2054278, 129.0010924 35.2054476, 129.0009262 35.2062248, 128.9964134 35.2062005, 128.9960805 35.2059132, 128.9953773 35.2064947, 128.9973984 35.2086730, 128.9979236 35.2092391, 129.0003235 35.2117096, 129.0006340 35.2115607, 129.0016721 35.2110456, 129.0018234 35.2109696, 129.0020532 35.2108389, 129.0034118 35.2098604)))"
21080520,구포2동,2024,22871,13471.7,48.9,10699,8486,7161,1899,"SRID=4326;MULTIPOLYGON(((128.9960805 35.2059132, 128.9964134 35.2062005, 129.0009262 35.2062248, 129.0010924 35.2054476, 129.0010966 35.2054278, 129.0011301 35.2052374, 129.0012464 35.2045755, 129.0012479 35.2045673, 129.0012512 35.2045483, 129.0012523 35.2045416, 129.0012529 35.2045380, 129.0012279 35.2045120, 129.0020639 35.2032747, 129.0030112 35.2023843, 129.0035984 35.2021740, 129.0041313 35.2017929, 129.0045002 35.2013232, 129.0045766 35.2012177, 129.0046325 35.2011404, 129.0049053 35.2006284, 129.0051788 35.1991744, 129.0049856 35.1984394, 129.0035065 35.1960146, 129.0020101 35.1940477, 129.0010016 35.1927408, 129.0002827 35.1918651, 128.9986935 35.1927399, 128.9946501 35.1949280, 128.9938153 35.1953329, 128.9911154 35.1938443, 128.9878886 35.1959030, 128.9886214 35.1979859, 128.9891213 35.2001196, 128.9890997 35.2002050, 128.9888626 35.2006292, 128.9877368 35.2014609, 128.9911900 35.2044158, 128.9953773 35.2064947, 128.9960805 35.2059132)))"
21080530,구포3동,2024,18938,6992,47.9,8308,6284,3894,1077,"SRID=4326;MULTIPOLYGON(((129.0076956 35.2038443, 129.0074886 35.2036082, 129.0110273 35.2017062, 129.0117682 35.2013819, 129.0128451 35.2010646, 129.0131779 35.2009835, 129.0191778 35.1998136, 129.0222600 35.1991261, 129.0238219 35.1971329, 129.0249831 35.1959559, 129.0255408 35.1940643, 129.0256822 35.1935853, 129.0258574 35.1929918, 129.0255615 35.1917370, 129.0225804 35.1887639, 129.0220407 35.1882522, 129.0217765 35.1880219, 129.0215348 35.1878176, 129.0211568 35.1875303, 129.0210851 35.1874759, 129.0210684 35.1874701, 129.0208777 35.1876294, 129.0196911 35.1880226, 129.0171997 35.1888372, 129.0141694 35.1888950, 129.0114027 35.1889118, 129.0104916 35.1885761, 129.0100196 35.1883541, 129.0079049 35.1881196, 129.0071467 35.1886496, 129.0070710 35.1887343, 129.0063277 35.1895660, 129.0040725 35.1903376, 129.0004369 35.1902008, 129.0002827 35.1918651, 129.0010016 35.1927408, 129.0020101 35.1940477, 129.0035065 35.1960146, 129.0049856 35.1984394, 129.0051788 35.1991744, 129.0049053 35.2006284, 129.0046325 35.2011404, 129.0045766 35.2012177, 129.0045002 35.2013232, 129.0041313 35.2017929, 129.0035984 35.2021740, 129.0041363 35.2023137, 129.0045775 35.2024437, 129.0052878 35.2026551, 129.0053605 35.2026957, 129.0053824 35.2027079, 129.0056547 35.2030183, 129.0056879 35.2030581, 129.0058495 35.2032523, 129.0063684 35.2037611, 129.0076821 35.2040632, 129.0078496 35.2041017, 129.0078777 35.2040556, 129.0078282 35.2039778, 129.0077683 35.2039031, 129.0076956 35.2038443)))"
21080540,금곡동,2024,34240,4249.1,50.9,16832,16489,6956,1640,"SRID=4326;MULTIPOLYGON(((129.0368939 35.2753573, 129.0387305 35.2753623, 129.0393426 35.2752044, 129.0409087 35.2748004, 129.0424066 35.2746650, 129.0425875 35.2746494, 129.0439870 35.2745292, 129.0445979 35.2745035, 129.0461257 35.2747221, 129.0465573 35.2747765, 129.0469161 35.2746089, 129.0472428 35.2743872, 129.0474985 35.2742136, 129.0465257 35.2728110, 129.0448300 35.2707121, 129.0440875 35.2700195, 129.0435559 35.2694298, 129.0429441 35.2686679, 129.0428021 35.2682131, 129.0425701 35.2665482, 129.0425975 35.2660308, 129.0427157 35.2655979, 129.0424585 35.2642972, 129.0423655 35.2639526, 129.0419582 35.2634585, 129.0417898 35.2633386, 129.0400083 35.2627678, 129.0388691 35.2625634, 129.0378629 35.2623559, 129.0370005 35.2614916, 129.0366396 35.2608519, 129.0366235 35.2608196, 129.0365654 35.2607034, 129.0365579 35.2604919, 129.0365916 35.2604585, 129.0362992 35.2598370, 129.0355292 35.2586017, 129.0350200 35.2581141, 129.0341793 35.2574837, 129.0330185 35.2566164, 129.0277839 35.2536710, 129.0267190 35.2536739, 129.0253289 35.2528877, 129.0221948 35.2502345, 129.0200655 35.2482520, 129.0194647 35.2476956, 129.0166311 35.2457626, 129.0155586 35.2452900, 129.0155549 35.2457529, 129.0149272 35.2461965, 129.0147839 35.2462527, 129.0131635 35.2467499, 129.0129256 35.2467500, 129.0127583 35.2466278, 129.0127208 35.2466000, 129.0127205 35.2465926, 129.0127178 35.2465219, 129.0127130 35.2463927, 129.0127013 35.2460777, 129.0126714 35.2452156, 129.0126802 35.2451377, 129.0126881 35.2450755, 129.0126965 35.2450306, 129.0126982 35.2450213, 129.0127032 35.2449948, 129.0127271 35.2449119, 129.0131290 35.2435259, 129.0136368 35.2417630, 129.0138972 35.2408578, 129.0139137 35.2407814, 129.0139185 35.2407591, 129.0139280 35.2407146, 129.0139366 35.2406595, 129.0139533 35.2405339, 129.0139701 35.2403635, 129.0139701 35.2403624, 129.0139691 35.2402759, 129.0139682 35.2402386, 129.0139630 35.2401348, 129.0139593 35.2400783, 129.0139568 35.2400408, 129.0139534 35.2399894, 129.0054978 35.2425589, 129.0058164 35.2443124, 129.0017685 35.2443297, 129.0029449 35.2466421, 129.0067777 35.2538473, 129.0116234 35.2633193, 129.0116639 35.2634023, 129.0125699 35.2653714, 129.0130961 35.2665309, 129.0135644 35.2675952, 129.0140318 35.2686839, 129.0148178 35.2705297, 129.0141392 35.2721896, 129.0134843 35.2737586, 129.0154431 35.2747025, 129.0167252 35.2753197, 129.0167975 35.2753453, 129.0169025 35.2753824, 129.0170432 35.2754322, 129.0171205 35.2754595, 129.0215097 35.2761034, 129.0235245 35.2763240, 129.0273126 35.2767366, 129.0276048 35.2767612, 129.0295354 35.2768869, 129.0302152 35.2768946, 129.0306829 35.2768780, 129.0348375 35.2762628, 129.0368939 35.2753573)))"
21080550,화명1동,2024,38138,7653.2,42.7,13932,13877,3776,1455,"SRID=4326;MULTIPOLYGON(((129.0496756 35.2425574, 129.0498492 35.2424943, 129.0498722 35.2424402, 129.0503787 35.2412478, 129.0499652 35.2400165, 129.0494045 35.2393705, 129.0479250 35.2387205, 129.0478102 35.2385772, 129.0472647 35.2378966, 129.0471623 35.2374550, 129.0471585 35.2374388, 129.0465881 35.2349788, 129.0455944 35.2341356, 129.0440442 35.2327687, 129.0443163 35.2306895, 129.0449577 35.2303186, 129.0449625 35.2302698, 129.0444686 35.2295020, 129.0434740 35.2279696, 129.0416039 35.2268348, 129.0365294 35.2263374, 129.0354088 35.2264121, 129.0342218 35.2270409, 129.0335778 35.2272687, 129.0255062 35.2264900, 129.0248338 35.2254413, 129.0244193 35.2249048, 129.0239786 35.2243463, 129.0213168 35.2239931, 129.0210907 35.2240181, 129.0208377 35.2240461, 129.0208136 35.2240488, 129.0199710 35.2240331, 129.0195112 35.2239224, 129.0172685 35.2221692, 129.0116234 35.2190143, 129.0109243 35.2178517, 129.0099312 35.2175926, 129.0093505 35.2174512, 129.0091014 35.2182731, 129.0090663 35.2183917, 129.0089741 35.2187031, 129.0085982 35.2199733, 129.0085238 35.2202245, 129.0085129 35.2206099, 129.0084970 35.2211687, 129.0085473 35.2221843, 129.0089025 35.2230761, 129.0091083 35.2238186, 129.0087041 35.2254047, 129.0101312 35.2269361, 129.0116558 35.2282409, 129.0119070 35.2282307, 129.0120137 35.2282263, 129.0120538 35.2282820, 129.0121120 35.2283627, 129.0121899 35.2284847, 129.0122285 35.2285558, 129.0122605 35.2286231, 129.0122937 35.2287077, 129.0123231 35.2287959, 129.0127428 35.2303458, 129.0129923 35.2313126, 129.0133863 35.2333321, 129.0134304 35.2335591, 129.0135630 35.2342708, 129.0147067 35.2349454, 129.0172117 35.2366908, 129.0185901 35.2367292, 129.0230482 35.2354499, 129.0231508 35.2353157, 129.0232890 35.2351388, 129.0233815 35.2350560, 129.0243097 35.2343291, 129.0243395 35.2343157, 129.0258006 35.2337526, 129.0258205 35.2337556, 129.0258268 35.2337570, 129.0258577 35.2337642, 129.0258839 35.2337891, 129.0258953 35.2338000, 129.0263291 35.2345128, 129.0276664 35.2367540, 129.0276585 35.2367587, 129.0276452 35.2367662, 129.0275694 35.2368090, 129.0260812 35.2373784, 129.0267667 35.2395058, 129.0304144 35.2403407, 129.0333474 35.2411187, 129.0352075 35.2418036, 129.0384082 35.2425778, 129.0402274 35.2422747, 129.0410379 35.2421267, 129.0417728 35.2400669, 129.0420229 35.2400759, 129.0431689 35.2401175, 129.0442746 35.2418183, 129.0476218 35.2421843, 129.0496756 35.2425574)))"
21080560,덕천1동,2024,13364,9139.1,49,6824,5945,4882,1051,"SRID=4326;MULTIPOLYGON(((129.0257571 35.2244855, 129.0253377 35.2230576, 129.0245285 35.2212527, 129.0239606 35.2209281, 129.0236318 35.2207652, 129.0233484 35.2189085, 129.0245858 35.2161048, 129.0242403 35.2133448, 129.0235117 35.2121215, 129.0234839 35.2121209, 129.0231648 35.2121139, 129.0226335 35.2121023, 129.0204621 35.2120547, 129.0202846 35.2120508, 129.0202003 35.2120490, 129.0193332 35.2120179, 129.0176594 35.2119580, 129.0176440 35.2119574, 129.0176375 35.2119558, 129.0172810 35.2118666, 129.0124800 35.2106655, 129.0117379 35.2104758, 129.0109365 35.2102708, 129.0105448 35.2119587, 129.0104389 35.2124110, 129.0099176 35.2136493, 129.0095509 35.2144160, 129.0094308 35.2147811, 129.0093666 35.2149765, 129.0093606 35.2149948, 129.0093268 35.2150979, 129.0093969 35.2151788, 129.0094257 35.2152119, 129.0112210 35.2157962, 129.0113742 35.2158116, 129.0116866 35.2157756, 129.0120068 35.2157430, 129.0115805 35.2168582, 129.0110983 35.2176741, 129.0109243 35.2178517, 129.0116234 35.2190143, 129.0172685 35.2221692, 129.0195112 35.2239224, 129.0199710 35.2240331, 129.0208136 35.2240488, 129.0208377 35.2240461, 129.0210907 35.2240181, 129.0213168 35.2239931, 129.0239786 35.2243463, 129.0244193 35.2249048, 129.0248338 35.2254413, 129.0257571 35.2244855)))"
