id,sigun_gu,lat,lon,geom,facility_type
432,금정구,129.0987157,35.21899836,,8
433,금정구,129.0982564,35.21657638,,8
434,금정구,129.0945703,35.28416533,,8
435,금정구,129.0932177,35.27946034,,8
436,금정구,129.0931608,35.25861101,,8
437,금정구,129.0889652,35.27224459,,8
438,금정구,129.0891028,35.26699178,,8
439,금정구,129.0880108,35.26230536,,8
440,금정구,129.0884796,35.26405069,,8
441,금정구,129.0876863,35.26086527,,8
442,금정구,129.0878249,35.25809888,,8
443,금정구,129.0919383,35.24916608,,8
444,금정구,129.087784,35.25476462,,8
445,금정구,129.0877321,35.25239688,,8
446,금정구,129.0866807,35.2429764,,8
447,금정구,129.0850669,35.2314558,,8
448,금정구,129.0865385,35.23793209,,8
449,금정구,129.0864122,35.23989748,,8
450,금정구,129.0893042,35.24286899,,8
451,금정구,129.0858152,35.22629427,,8
452,금정구,129.0831994,35.22730066,,8
453,금정구,129.0855392,35.22461739,,8
454,금정구,129.0925861,35.22285638,,8
455,금정구,129.0929128,35.27717011,,8
456,금정구,129.0913401,35.26033953,,8
457,금정구,129.1105418,35.2145344,,8
458,금정구,129.1086495,35.21405857,,8
459,동래구,129.1047781,35.21029587,,8
460,금정구,129.0927299,35.27557815,,8
461,금정구,129.0926976,35.27085579,,8
462,금정구,129.0919354,35.26304194,,8
463,금정구,129.0913496,35.25802005,,8
464,금정구,129.0913393,35.25420863,,8
465,금정구,129.0930059,35.24644675,,8
466,금정구,129.0924299,35.23882178,,8
467,금정구,129.0875042,35.22306079,,8
468,금정구,129.0930191,35.24280864,,8
469,금정구,129.0851408,35.24717841,,8
470,금정구,129.0841663,35.29667309,,8
471,금정구,129.0875026,35.29363394,,8
472,금정구,129.0891512,35.2898032,,8
473,금정구,129.1083912,35.27675009,,8
474,금정구,129.1052916,35.28290285,,8
475,금정구,129.0855643,35.24938654,,8
476,금정구,129.0994741,35.28411039,,8
477,금정구,129.1083186,35.22087678,,8
478,금정구,129.0851992,35.27119539,,8
479,금정구,129.0910342,35.24870742,,8
480,금정구,129.0967925,35.28867831,,8
