번호,시군구명,동명,리명,도로명,교차로명,경도,위도
3106,강서구,대저2동,,,서부산유통단지 1지점,128.9547262,35.16704821
3107,강서구,대저2동,,,서부산유통단지 1지점,128.9547369,35.16714286
3108,강서구,대저2동,,,서부산유통단지 1지점,128.9542501,35.16699632
3109,강서구,대저2동,,,서부산유통단지 1지점,128.9546382,35.16746823
3110,강서구,대저2동,,,서부산유통단지 1지점,128.9541555,35.16731595
3111,강서구,봉림동,,,봉림지하차도,128.9008277,35.17560944
3112,강서구,봉림동,,,봉림지하차도,128.9012873,35.17585997
3113,강서구,봉림동,,,봉림지하차도,128.9013050,35.17555728
3114,강서구,봉림동,,,봉림지하차도,128.9012978,35.17568505
3115,강서구,대저2동,,,,128.9535246,35.15547040
3116,영도구,청학동,,해돋이3길 248,,129.0571147,35.09111386
3117,남구,용당동,,동명로 26,용당 현대 I Park,129.0999709,35.11863439
3118,남구,용당동,,동명로 26,용당 현대 I Park,129.0997635,35.11866931
3119,남구,용당동,,동명로 26,용당 현대 I Park,129.0997246,35.11858304
3120,남구,용당동,,동명로 26,용당 현대 I Park,129.0998294,35.11832453
3121,강서구,생곡동,,,생곡매립장입구,128.8800855,35.13232435
3122,영도구,청학동,,,청학소방PB,129.0564485,35.09871289
3123,강서구,생곡동,,,생곡매립장입구,128.8798943,35.13222116
3124,강서구,생곡동,,,생곡매립장입구,128.8797095,35.13231234
3125,강서구,생곡동,,,강서청소시설관리사업소,128.8806216,35.13813251
3126,강서구,생곡동,,,강서청소시설관리사업소,128.8808068,35.13807501
3127,강서구,생곡동,,,강서청소시설관리사업소,128.8809904,35.13802767
3128,강서구,생곡동,,,강서청소시설관리사업소,128.8809035,35.13779944
3129,강서구,생곡동,,,강서청소시설관리사업소,128.8851697,35.13674207
3130,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1592748,35.34907745
3131,강서구,생곡동,,,강서청소시설관리사업소,128.8854868,35.13680137
3132,강서구,생곡동,,,강서청소시설관리사업소,128.8855377,35.13704728
3133,강서구,생곡동,,,강서청소시설관리사업소,128.8853877,35.13706306
3134,강서구,천성동,,,(천성~눌차간)서중2교차로,128.8116223,35.03300173
3135,강서구,천성동,,,(천성~눌차간)서중2교차로,128.8117583,35.03277008
3136,강서구,천성동,,,(천성~눌차간)서중2교차로,128.8115862,35.03280851
3137,강서구,명지동,,,명호초교 주변,128.8993719,35.08559727
3138,강서구,명지동,,,명호초교 주변,128.8995459,35.08569394
3139,강서구,구랑동,,,미음지구 4구역 사거리,128.8561734,35.12643493
3140,강서구,구랑동,,,미음지구 4구역 사거리,128.8562982,35.12601754
3141,강서구,구랑동,,,미음지구 4구역 사거리,128.8564757,35.12605587
3142,강서구,구랑동,,,미음지구 4구역 사거리,128.8559386,35.12612738
3143,강서구,구랑동,,,미음지구 4구역 사거리,128.8559871,35.12598255
3144,강서구,송정동,,,송정초교,128.8433147,35.10717551
3145,강서구,송정동,,,송정초교,128.8432628,35.10701684
3146,강서구,송정동,,,송정초교,128.8433769,35.10680091
3147,강서구,송정동,,,송정초교,128.8432311,35.10690696
3148,강서구,구랑동,,,미음지구 4구역 사거리,128.8564510,35.12643979
3149,강서구,구랑동,,,미음지구 4구역 사거리,128.8564995,35.12629496
3150,강서구,화전동,,,화전지구산업단지- 12구역,128.8750240,35.10378125
3151,강서구,화전동,,,화전지구산업단지- 12구역,128.8751260,35.10403280
3152,강서구,화전동,,,화전지구산업단지- 12구역,128.8745926,35.10381461
3153,강서구,화전동,,,화전지구산업단지- 12구역,128.8747395,35.10378264
3154,강서구,화전동,,,화전지구산업단지- 12구역,128.8748517,35.10403191
3155,강서구,화전동,,,화전지구산업단지- 12구역,128.8749736,35.10368649
3156,강서구,녹산동,,,화전지구산업단지- 11구역,128.8722386,35.10461955
3157,강서구,녹산동,,,화전지구산업단지- 11구역,128.8723138,35.10454570
3158,강서구,녹산동,,,화전지구산업단지- 11구역,128.8720794,35.10438123
3159,강서구,녹산동,,,화전지구산업단지- 11구역,128.8719847,35.10430412
3160,강서구,녹산동,,,화전지구산업단지- 11구역,128.8719797,35.10481865
3161,강서구,녹산동,,,화전지구산업단지- 11구역,128.8718499,35.10462971
3162,강서구,녹산동,,,화전지구산업단지- 11구역,128.8717562,35.10449272
3163,강서구,죽림동,,가락대로 1476,가락 오봉주유소,128.9011448,35.19617586
3164,강서구,죽림동,,가락대로 1469-6,가락 오봉주유소,128.9011372,35.19599715
3165,강서구,죽림동,,가락대로 1467,가락 오봉주유소,128.9013585,35.19594970
3166,강서구,죽림동,,가락대로 1469-6,가락 오봉주유소,128.9013757,35.19612018
3167,수영구,수영동,,수영로741번길 12,수영현대아파트 102동 앞,129.1226114,35.16955150
3168,강서구,죽림동,,가락대로 1467,가락농협,128.9027803,35.19482225
3169,강서구,죽림동,,가락대로 1420,가락농협,128.9024145,35.19502047
3170,강서구,죽림동,,가락대로 1422-1,강동교,128.9037470,35.19216421
3171,강서구,죽림동,,,강동교,128.9038560,35.19192470
3172,강서구,죽림동,,가락대로1449번길 30,강동교,128.9035717,35.19193812
3173,강서구,죽림동,,가락대로1449번길 30,강동교,128.9034574,35.19218399
3174,강서구,죽림동,,가락대로1449번길 30,강동교,128.9035068,35.19206640
3175,강서구,죽동동,,,부원교차로B,128.8887437,35.21400167
3176,강서구,죽동동,,,부원교차로B,128.8889344,35.21385317
3177,강서구,죽동동,,,부원교차로A,128.8896795,35.21295089
3178,강서구,죽동동,,,부원교차로A,128.8892823,35.21269232
3179,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8868814,35.09597753
3180,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8868047,35.09590781
3181,사상구,덕포동,,,오약국,128.9828657,35.17057723
3182,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8867422,35.09569612
3183,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8866987,35.09560254
3184,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8868638,35.09578776
3185,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8869012,35.09605279
3186,강서구,지사동,,,지사9지점,128.8303972,35.14611274
3187,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8872319,35.09596160
3188,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 21구역,128.8871992,35.09555390
3189,강서구,화전동,,화전산단5로38번길 35,화전지구산업단지- 20구역,128.8829521,35.10196186
3190,강서구,봉림동,,,통전마을입구,128.9012707,35.17945001
3191,강서구,화전동,,화전산단5로38번길 35,화전지구산업단지- 20구역,128.8829093,35.10186791
3192,강서구,화전동,,화전산단5로38번길 35,화전지구산업단지- 20구역,128.8828396,35.10175069
3193,강서구,화전동,,화전산단6로 57,화전지구산업단지- 20구역,128.8831584,35.10188898
3194,강서구,화전동,,화전산단6로 57,화전지구산업단지- 20구역,128.8832642,35.10184180
3195,강서구,화전동,,화전산단6로 57,화전지구산업단지- 20구역,128.8831818,35.10172825
3196,강서구,화전동,,화전산단6로 57,화전지구산업단지- 20구역,128.8831442,35.10163124
3197,강서구,화전동,,화전산단5로38번길 35,화전지구산업단지- 20구역,128.8829309,35.10170781
3198,강서구,화전동,,,화전지구산업단지- 19구역,128.8829539,35.09986179
3199,강서구,화전동,,,화전지구산업단지- 19구역,128.8829074,35.09974557
3200,강서구,화전동,,,화전지구산업단지- 19구역,128.8828264,35.09960060
3201,강서구,화전동,,,화전지구산업단지- 19구역,128.8831871,35.09977947
3202,강서구,화전동,,,화전지구산업단지- 19구역,128.8832640,35.09974854
3203,강서구,화전동,,,화전지구산업단지- 19구역,128.8831907,35.09958730
3204,강서구,화전동,,,화전지구산업단지- 19구역,128.8831482,35.09949656
3205,강서구,화전동,,,화전지구산업단지- 19구역,128.8829278,35.09956677
3206,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8832547,35.09742481
3207,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8829643,35.09754936
3208,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8829594,35.09745784
3209,강서구,화전동,,화전산업대로 76,화전지구산업단지- 18구역,128.8831421,35.09754824
3210,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8831587,35.09748071
3211,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8829548,35.09732402
3212,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8829556,35.09709765
3213,연제구,거제동,,월드컵대로 238,남문구PB,129.0717446,35.18939835
3214,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8831792,35.09727803
3215,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8831534,35.09703082
3216,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8828913,35.09689395
3217,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1592494,35.34922014
3218,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1591996,35.34941190
3219,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1591489,35.34954074
3220,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1590816,35.34969617
3221,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1589993,35.34985669
3222,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8827794,35.09681900
3223,강서구,화전동,,,화전지구산업단지- 9구역,128.8882857,35.10829613
3224,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8830432,35.09674090
3225,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8831204,35.09671244
3226,강서구,화전동,,르노삼성대로 61,화전지구산업단지- 18구역,128.8832491,35.09675639
3227,강서구,화전동,,,화전지구산업단지- 17구역,128.8781262,35.09903384
3228,강서구,화전동,,,화전지구산업단지- 17구역,128.8781275,35.09894232
3229,강서구,화전동,,,화전지구산업단지- 17구역,128.8780805,35.09880265
3230,강서구,화전동,,,화전지구산업단지- 17구역,128.8781198,35.09862743
3231,강서구,화전동,,,화전지구산업단지- 17구역,128.8783790,35.09900720
3232,강서구,화전동,,,화전지구산업단지- 17구역,128.8783787,35.09893517
3233,강서구,화전동,,,화전지구산업단지- 17구역,128.8783884,35.09871083
3234,강서구,화전동,,,화전지구산업단지- 17구역,128.8784461,35.09862915
3235,강서구,화전동,,,화전지구산업단지- 17구역,128.8783945,35.09854294
3236,강서구,송정동,,,녹산공단1지점,128.8228842,35.10044856
3237,강서구,송정동,,,녹산28지점,128.8395970,35.09319022
3238,강서구,화전동,,,화전지구산업단지- 17구역,128.8779465,35.09834934
3239,강서구,화전동,,,화전지구산업단지- 17구역,128.8782419,35.09825275
3240,강서구,화전동,,,화전지구산업단지- 17구역,128.8783440,35.09822685
3241,강서구,화전동,,,화전지구산업단지- 16구역,128.8781187,35.10197702
3242,강서구,화전동,,,화전지구산업단지- 16구역,128.8780896,35.10187381
3243,강서구,화전동,,,화전지구산업단지- 16구역,128.8780128,35.10171974
3244,연제구,연산동,,월드컵대로73번길 18,삼영맨션,129.0837067,35.18121556
3245,강서구,화전동,,,화전지구산업단지- 16구역,128.8784132,35.10189866
3246,강서구,화전동,,,화전지구산업단지- 16구역,128.8784927,35.10186505
3247,강서구,화전동,,,화전지구산업단지- 16구역,128.8784064,35.10170287
3248,강서구,화전동,,,화전지구산업단지- 16구역,128.8783846,35.10159881
3249,강서구,화전동,,,화전지구산업단지- 16구역,128.8780966,35.10167708
3250,강서구,화전동,,,화전지구산업단지- 9구역,128.8879592,35.10850254
3251,강서구,화전동,,,화전지구산업단지- 9구역,128.8878887,35.10845172
3252,강서구,화전동,,,화전지구산업단지- 9구역,128.8878029,35.10830446
3253,강서구,화전동,,,화전지구산업단지- 9구역,128.8879024,35.10825727
3254,강서구,화전동,,,화전지구산업단지- 9구역,128.8883016,35.10844086
3255,강서구,화전동,,,화전지구산업단지- 9구역,128.8882686,35.10812162
3256,강서구,화전동,,화전산단6로 124,화전지구산업단지- 8구역,128.8832916,35.10844470
3257,강서구,화전동,,화전산단6로 124,화전지구산업단지- 8구역,128.8831876,35.10845645
3258,강서구,화전동,,화전산단3로 102,화전지구산업단지- 8구역,128.8831272,35.10813751
3259,강서구,화전동,,화전산단3로 102,화전지구산업단지- 8구역,128.8831846,35.10826446
3260,강서구,화전동,,화전산단6로 124,화전지구산업단지- 8구역,128.8829309,35.10849752
3261,강서구,화전동,,화전산단6로 124,화전지구산업단지- 8구역,128.8828773,35.10845695
3262,강서구,화전동,,화전산단3로 98,화전지구산업단지- 8구역,128.8827747,35.10829749
3263,강서구,화전동,,화전산단3로 98,화전지구산업단지- 8구역,128.8829084,35.10824337
3264,강서구,화전동,,,화전지구산업단지- 7구역,128.8784290,35.10826357
3265,강서구,화전동,,,화전지구산업단지- 7구역,128.8785307,35.10844481
3266,강서구,화전동,,,화전지구산업단지- 7구역,128.8784255,35.10845217
3267,강서구,화전동,,,화전지구산업단지- 7구역,128.8782340,35.10851479
3268,중구,중앙동5가,,,연안부두,129.0374855,35.10301210
3269,강서구,화전동,,,화전지구산업단지- 7구역,128.8779238,35.10829095
3270,강서구,화전동,,,화전지구산업단지- 7구역,128.8781097,35.10814697
3271,강서구,화전동,,,화전지구산업단지- 7구역,128.8780479,35.10844926
3272,강서구,녹산동,,,화전지구산업단지- 6구역,128.8732509,35.10843064
3273,강서구,녹산동,,,화전지구산업단지- 6구역,128.8731735,35.10845395
3274,연제구,연산동,,,삼영맨션,129.0839848,35.18122041
3275,연제구,연산동,,,삼영맨션,129.0840620,35.18105217
3276,남구,용호동,,용호로 238-14,(주)시민여객(용호맨션),129.1108456,35.11150183
3277,남구,용호동,,용호로216번가길 51-1,(주)시민여객(용호맨션),129.1110769,35.11160433
3278,남구,용호동,,용호로216번가길 51-1,(주)시민여객(용호맨션),129.1108923,35.11165314
3279,강서구,녹산동,,,화전지구산업단지- 6구역,128.8731324,35.10826313
3280,강서구,녹산동,,,화전지구산업단지- 6구역,128.8730764,35.10816232
3281,강서구,녹산동,,,화전지구산업단지- 6구역,128.8727591,35.10851894
3282,강서구,녹산동,,,화전지구산업단지- 6구역,128.8727614,35.10832836
3283,강서구,녹산동,,,화전지구산업단지- 6구역,128.8727866,35.10823529
3284,강서구,녹산동,,낙동남로582번길 10,화전지구산업단지- 4구역,128.8832842,35.11106314
3285,강서구,녹산동,,낙동남로582번길 10,화전지구산업단지- 4구역,128.8831637,35.11108317
3286,강서구,녹산동,,낙동남로582번길 14,화전지구산업단지- 4구역,128.8831263,35.11079733
3287,강서구,녹산동,,,화전지구산업단지- 4구역,128.8831523,35.11090914
3288,강서구,녹산동,,,화전지구산업단지- 4구역,128.8829349,35.11118958
3289,강서구,녹산동,,낙동남로582번길 10,화전지구산업단지- 4구역,128.8828925,35.11108708
3290,강서구,녹산동,,,화전지구산업단지- 4구역,128.8827585,35.11092043
3291,강서구,녹산동,,,화전지구산업단지- 4구역,128.8829015,35.11089978
3292,강서구,녹산동,,,화전지구산업단지- 5구역,128.8870748,35.11158534
3293,강서구,녹산동,,,화전지구산업단지- 5구역,128.8872179,35.11130309
3294,강서구,녹산동,,,화전지구산업단지- 5구역,128.8873209,35.11132447
3295,강서구,녹산동,,,화전지구산업단지- 5구역,128.8873922,35.11170950
3296,강서구,녹산동,,,화전지구산업단지- 5구역,128.8875672,35.11156264
3297,강서구,녹산동,,,화전지구산업단지- 5구역,128.8876619,35.11145157
3298,강서구,녹산동,,,화전지구산업단지- 2구역,128.8828676,35.11234176
3299,강서구,녹산동,,,화전지구산업단지- 2구역,128.8831154,35.11227438
3300,강서구,녹산동,,,화전지구산업단지- 2구역,128.8837447,35.11239344
3301,기장군,정관읍,두명리,,백운공원묘지 앞(1),129.1589114,35.34999795
3302,강서구,녹산동,,,화전지구산업단지- 2구역,128.8836300,35.11237961
3303,강서구,녹산동,,,화전지구산업단지- 2구역,128.8836222,35.11260772
3304,강서구,녹산동,,,화전지구산업단지- 2구역,128.8837195,35.11261853
3305,동래구,명장동,,반송로 310,명장1치안센타 앞,129.1048190,35.20493686
3306,영도구,동삼동,,,제8영도교회,129.0645810,35.07769496
3307,수영구,수영동,,수영로741번길 12,수영현대아파트 102동 앞,129.1228543,35.16960312
3308,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8769483,35.11258498
3309,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8768380,35.11231927
3310,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8769537,35.11233165
3311,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8780489,35.11231589
3312,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8783677,35.11223759
3313,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8784104,35.11230760
3314,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8780506,35.11258158
3315,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8782204,35.11258483
3316,강서구,녹산동,,,화전지구산업단지 - 1구역,128.8785335,35.11258447
3317,강서구,명지동,,,명지주거단지(롯데아파트1),128.9053193,35.08439926
3318,강서구,명지동,,,명지주거단지(롯데아파트1),128.9054459,35.08439954
3319,강서구,명지동,,,명지주거단지(롯데아파트1),128.9055479,35.08423316
3320,강서구,명지동,,,명지주거단지(롯데아파트2),128.9053288,35.08189674
3321,강서구,명지동,,,명지주거단지(롯데아파트2),128.9054466,35.08189447
3322,강서구,명지동,,,명지주거단지(롯데아파트2),128.9055337,35.08208663
3323,강서구,명지동,,,명지주거단지(롯데아파트2),128.9052344,35.08208175
3324,강서구,성북동,,,다목적부두 배후도로(D지점),128.8345102,35.07009309
3325,강서구,성북동,,,다목적부두 배후도로(D지점),128.8343902,35.07030965
3326,강서구,성북동,,,다목적부두 배후도로(D지점),128.8344792,35.07034899
3327,강서구,성북동,,,다목적부두 배후도로(D지점),128.8345868,35.07008093
3328,강서구,성북동,,,다목적부두 배후도로(D지점),128.8345213,35.06972179
3329,강서구,성북동,,,다목적부두 배후도로(D지점),128.8349142,35.06995216
3330,강서구,성북동,,,다목적부두 배후도로(D지점),128.8348584,35.06958853
3331,강서구,성북동,,신항남로 416,부산신항 다목적부두,128.8345801,35.07438423
3332,강서구,성북동,,신항남로 416,부산신항 다목적부두,128.8345480,35.07397356
3333,강서구,성북동,,신항남로 416,부산신항 다목적부두,128.8345815,35.07388387
3334,강서구,성북동,,신항남로 416,부산신항 다목적부두,128.8349219,35.07410076
3335,강서구,성북동,,신항남로 416,부산신항 다목적부두,128.8349295,35.07388002
3336,강서구,명지동,,,명지주거단지 29지점,128.9074837,35.07954131
3337,강서구,명지동,,,명지주거단지 28지점,128.9055346,35.07953779
3338,강서구,명지동,,,명지주거단지 28지점,128.9054108,35.07953753
3339,남구,용호동,,동명로132번길 93-1,푸른약국,129.1109362,35.11626591
3340,강서구,명지동,,,명지주거단지 28지점,128.9056444,35.07972833
3341,강서구,명지동,,,명지주거단지 28지점,128.9053269,35.07972596
3342,연제구,연산동,,대리로6번길 5,삼영맨션,129.0839012,35.18079981
3343,수영구,망미동,,과정로 24,국화맨션,129.1084550,35.17305992
3344,강서구,명지동,,명지오션시티4로 81,명지주거단지 24지점,128.9046188,35.08205493
3345,강서구,명지동,,명지오션시티4로 74,명지주거단지 24지점,128.9039236,35.08205227
3346,강서구,명지동,,명지오션시티4로 81,명지주거단지 24지점,128.9034857,35.08224464
3347,강서구,명지동,,,명지주거단지 24지점,128.9037189,35.08173221
3348,강서구,명지동,,,명지주거단지 19지점,128.9116393,35.08179134
3349,강서구,명지동,,,명지주거단지 19지점,128.9116377,35.08209937
3350,강서구,명지동,,,명지주거단지 18지점,128.9074675,35.08192412
3351,강서구,명지동,,,명지주거단지 18지점,128.9076544,35.08221403
3352,강서구,명지동,,,명지주거단지 17지점,128.9044545,35.08411399
3353,강서구,명지동,,,명지주거단지 17지점,128.9043181,35.08419888
3354,강서구,명지동,,,명지주거단지 17지점,128.9045326,35.08426305
3355,강서구,명지동,,,명지주거단지 17지점,128.9046209,35.08439891
3356,강서구,명지동,,,명지주거단지 15지점,128.8995465,35.08409907
3357,강서구,명지동,,,명지주거단지 15지점,128.8997388,35.08439335
3358,강서구,명지동,,,명지주거단지 15지점,128.8993760,35.08454841
3359,강서구,명지동,,,명지주거단지 15지점,128.8991883,35.08425548
3360,부산진구,전포동,,부전로 196,삼전로타리,129.0634966,35.16423895
3361,강서구,명지동,,명지오션시티8로42번길 6,명지주거단지 12지점,128.9116356,35.08410385
3362,강서구,명지동,,명지오션시티8로 38-7,명지주거단지 12지점,128.9114357,35.08457460
3363,강서구,명지동,,,명지주거단지 11지점,128.9076822,35.08454246
3364,강서구,명지동,,,명지주거단지 11지점,128.9074591,35.08426132
3365,강서구,명지동,,,명지주거단지 11지점,128.9080100,35.08440010
3366,강서구,명지동,,,명지주거단지 11지점,128.9078210,35.08411400
3367,강서구,명지동,,,명지주거단지 10지점,128.9117658,35.08695257
3368,강서구,명지동,,,명지주거단지 10지점,128.9118649,35.08652792
3369,강서구,명지동,,,명지주거단지 27지점,128.9034907,35.07989822
3370,강서구,명지동,,,명지주거단지 27지점,128.9037219,35.07980681
3371,강서구,명지동,,,명지주거단지 27지점,128.9039239,35.07969859
3372,강서구,명지동,,,명지주거단지 27지점,128.9032547,35.07953875
3373,강서구,명지동,,,명지주거단지 26지점,128.8994133,35.07985084
3374,강서구,명지동,,,명지주거단지 26지점,128.8995233,35.07977982
3375,강서구,명지동,,,명지주거단지 26지점,128.8995965,35.07953089
3376,강서구,명지동,,,명지주거단지 26지점,128.8997257,35.07969893
3377,강서구,명지동,,,명지주거단지 23지점(CPU없음),128.9017189,35.08191432
3378,강서구,명지동,,,명지주거단지 23지점(CPU없음),128.9018573,35.08191578
3379,서구,암남동,,,물류센타 주진출구,129.0123919,35.05741572
3380,강서구,명지동,,,명지주거단지 23지점(CPU없음),128.9016218,35.08205338
3381,강서구,명지동,,,명지주거단지 22지점,128.8995196,35.08177769
3382,강서구,명지동,,,명지주거단지 22지점,128.8996373,35.08191159
3383,강서구,명지동,,,명지주거단지 22지점,128.8997348,35.08205335
3384,강서구,명지동,,,명지주거단지 22지점,128.8995539,35.08212879
3385,강서구,명지동,,,명지주거단지 22지점,128.8993805,35.08220436
3386,강서구,명지동,,,명지주거단지 22지점,128.8993142,35.08202831
3387,부산진구,개금동,,,개포초교,129.0276241,35.15833778
3388,강서구,명지동,,,명지주거단지 22지점,128.8994071,35.08185732
3389,강서구,명지동,,,명지주거단지 22지점,128.8991904,35.08193958
3390,강서구,명지동,,,명지주거단지 21지점,128.8962609,35.08193350
3391,강서구,명지동,,,명지주거단지 21지점,128.8963500,35.08202108
3392,강서구,명지동,,,명지주거단지 21지점,128.8959642,35.08219442
3393,강서구,명지동,,,명지주거단지 16지점,128.9010442,35.08425562
3394,강서구,명지동,,,명지주거단지 16지점,128.9009656,35.08439590
3395,강서구,명지동,,,명지주거단지 16지점,128.9009404,35.08439577
3396,강서구,명지동,,,명지주거단지 16지점,128.9026187,35.08425994
3397,강서구,명지동,,,명지주거단지 16지점,128.9027494,35.08419260
3398,강서구,명지동,,,명지주거단지 16지점,128.9028801,35.08411837
3399,강서구,명지동,,,명지주거단지 14지점,128.8974279,35.08425501
3400,강서구,명지동,,,명지주거단지 14지점,128.8971861,35.08425255
3401,강서구,명지동,,,명지주거단지 14지점,128.8971793,35.08441593
3402,강서구,명지동,,,명지주거단지 14지점,128.8983425,35.08425665
3403,강서구,명지동,,,명지주거단지 14지점,128.8983112,35.08441880
3404,강서구,명지동,,,명지주거단지 14지점,128.8985362,35.08442666
3405,강서구,명지동,,,명지주거단지 14지점,128.8986181,35.08425559
3406,부산진구,양정동,,,시청앞,129.0756692,35.17875843
3407,수영구,망미동,,과정로16번길 7-7,국화맨션,129.1085665,35.17284314
3408,강서구,명지동,,,명지주거단지 13지점,128.8962774,35.08425082
3409,강서구,명지동,,,명지주거단지 13지점,128.8961653,35.08407278
3410,강서구,명지동,,명지오션시티9로 36,명지주거단지 7지점,128.9014365,35.08677248
3411,강서구,죽동동,,,죽림LPG가스충전소,128.8927369,35.20145366
3412,강서구,명지동,,명지오션시티9로 36,명지주거단지 7지점,128.9015378,35.08677206
3413,강서구,명지동,,명지오션시티9로 36,명지주거단지 7지점,128.9016458,35.08656690
3414,강서구,명지동,,,명지주거단지 7지점,128.8995431,35.08644350
3415,강서구,명지동,,,명지주거단지 7지점,128.8997360,35.08673708
3416,강서구,명지동,,,명지주거단지 7지점,128.8993740,35.08688742
3417,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8967990,35.08889085
3418,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8968627,35.08880141
3419,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8970673,35.08880924
3420,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8971930,35.08889026
3421,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8969257,35.08917138
3422,강서구,명지동,,,명지주거단지 1지점(신항만주유소),128.8972098,35.08916336
3423,강서구,생곡동,,,둔치2호교,128.8932536,35.13551000
3424,강서구,생곡동,,,둔치2호교,128.8931630,35.13582566
3425,강서구,생곡동,,생곡로 202-1,둔치2호교,128.8941930,35.13550030
3426,동구,수정동,,,수성초교,129.0436943,35.13444545
3427,강서구,생곡동,,,둔치2호교,128.8945560,35.13538716
3428,강서구,생곡동,,,둔치2호교,128.8946671,35.13538774
3429,강서구,생곡동,,,둔치2호교,128.8948948,35.13529277
3430,강서구,생곡동,,,둔치2호교,128.8943107,35.13520181
3431,강서구,생곡동,,,둔치2호교,128.8946754,35.13509182
3432,강서구,생곡동,,,세산이주단지,128.8905843,35.13625183
3433,강서구,생곡동,,,세산이주단지,128.8905266,35.13626481
3434,강서구,죽동동,,,가락LPG가스충전소,128.8905954,35.20922737
3435,강서구,죽동동,,,가락LPG가스충전소,128.8904249,35.20907580
3436,강서구,죽동동,,,가락 화성조경,128.8912907,35.20671726
3437,강서구,죽동동,,,가락 화성조경,128.8911201,35.20658243
3438,강서구,죽동동,,,가락 현대어린이집,128.8915703,35.20491531
3439,남구,용호동,,동명로132번길 81,푸른약국,129.1111249,35.11642017
3440,수영구,광안동,,감포로72번길 17-1,화목맨션(복개도로),129.1187883,35.16500075
3441,수영구,광안동,,무학로63번길 92-1,화목맨션(복개도로),129.1187008,35.16490357
3442,사상구,감전동,,낙동대로 910,부산위생,128.9701149,35.14092822
3443,남구,문현동,,문현금융로18번길 6-6,E마트문현점동측(E마트주차장),129.0648290,35.14479006
3444,남구,문현동,,,E마트문현점동측(E마트주차장),129.0650580,35.14490458
3445,강서구,죽동동,,,가락 현대어린이집,128.8916458,35.20463541
3446,강서구,죽동동,,,가락 현대어린이집,128.8918071,35.20481548
3447,강서구,죽동동,,,송산추어탕,128.8922948,35.20324510
3448,강서구,죽동동,,,송산추어탕,128.8921070,35.20318730
3449,강서구,죽동동,,,송산추어탕,128.8921990,35.20293348
3450,강서구,죽동동,,,죽림LPG가스충전소,128.8928814,35.20167565
3451,강서구,죽동동,,,죽림LPG가스충전소,128.8930312,35.20150195
3452,강서구,죽동동,,,죽림LPG가스충전소,128.8926405,35.20172947
3453,강서구,죽동동,,,죽림LPG가스충전소,128.8926892,35.20158772
3454,강서구,죽동동,,,가락 미곡처리장,128.8944001,35.19749954
3455,강서구,죽동동,,,가락 미곡처리장,128.8943284,35.19742731
3456,강서구,죽동동,,,가락 미곡처리장,128.8944608,35.19720273
3457,강서구,죽림동,,호계로 41,가락초등학교,128.8968493,35.19608242
3458,강서구,죽림동,,호계로 41,가락초등학교,128.8969969,35.19608487
3459,강서구,죽림동,,호계로 41,가락초등학교,128.8970938,35.19611872
