id,sigun_gu,lat,lon,geom,facility_type
296,남구,129.0929174,35.11052945,,7
297,남구,129.0927427,35.11052112,,7
298,남구,129.0907903,35.11059011,,7
299,남구,129.0850673,35.1104731,,7
300,남구,129.0834531,35.11039212,,7
301,남구,129.0787779,35.11059558,,7
302,남구,129.0902774,35.12705279,,7
303,남구,129.089875,35.1264861,,7
304,남구,129.088408,35.12455321,,7
305,남구,129.0850624,35.12292371,,7
306,남구,129.0835785,35.12247778,,7
307,남구,129.0815837,35.11398124,,7
308,남구,129.0811204,35.11660996,,7
309,남구,129.0810378,35.11686399,,7
310,남구,129.0812391,35.12181647,,7
311,남구,129.0812366,35.12174395,,7
312,남구,129.0678002,35.12805354,,7
313,동래구,129.0716462,35.19625219,,7
314,동래구,129.0713917,35.19621042,,7
315,동래구,129.0713227,35.19645314,,7
316,동래구,129.0715835,35.19649788,,7
317,동래구,129.0658604,35.19665384,,7
318,동래구,129.0668074,35.19359076,,7
319,동래구,129.0664976,35.19459375,,7
320,동래구,129.066279,35.19482014,,7
321,연제구,129.0670327,35.19285876,,7
322,연제구,129.0670874,35.19267824,,7
323,연제구,129.0683093,35.18840044,,7
324,부산진구,129.0554979,35.16235363,,7
325,부산진구,129.0556978,35.16206256,,7
326,부산진구,129.0555783,35.16200353,,7
327,부산진구,129.0553789,35.16228645,,7
328,부산진구,129.0533,35.18508112,,7
329,부산진구,129.0551864,35.16227402,,7
330,부산진구,129.0540848,35.16383457,,7
331,부산진구,129.053831,35.16393165,,7
332,부산진구,129.0538403,35.16407538,,7
333,부산진구,129.0532553,35.16515719,,7
334,부산진구,129.0507035,35.16793057,,7
335,부산진구,129.0506946,35.16801046,,7
336,부산진구,129.0644159,35.1490332,,7
337,부산진구,129.063271,35.14874332,,7
338,부산진구,129.0628925,35.14878443,,7
339,부산진구,129.0631106,35.14840052,,7
340,연제구,129.0545918,35.18616025,,7
341,부산진구,129.0628618,35.14835324,,7
342,부산진구,129.0659001,35.14961909,,7
343,부산진구,129.0658232,35.14965742,,7
344,부산진구,129.0658238,35.1491807,,7
345,부산진구,129.0654938,35.14906064,,7
346,부산진구,129.0653807,35.15184909,,7
