id,sigun_gu,lat,lon,geom,facility_type
,기장군,129.1781044,35.32339467,,
,기장군,129.180735,35.3228385,,
,기장군,129.1847436,35.3267275,,
,기장군,129.1952368,35.32019148,,
,기장군,129.1692589,35.23805729,,
,기장군,129.1806826,35.26261752,,
,기장군,129.2386746,35.31853148,,
,기장군,129.2501155,35.31768812,,
,기장군,129.220093,35.23311856,,
,중구,129.030771,35.11151343,,
,서구,129.006155,35.1358227,,
,서구,129.0104895,35.10200936,,
,서구,129.0149479,35.07816582,,
,서구,129.0232506,35.08325685,,
,서구,129.0160906,35.10322513,,
,동구,129.0552306,35.13262998,,
,동구,129.0522224,35.13608597,,
,동구,129.0361076,35.12644413,,
,영도구,129.068946,35.08734354,,
,영도구,129.0693587,35.08425634,,
,영도구,129.0696907,35.0860652,,
,영도구,129.0655629,35.08360281,,
,영도구,129.0611776,35.07190705,,
,영도구,129.0739535,35.0755514,,
,영도구,129.0675837,35.07400957,,
,영도구,129.0713712,35.0747775,,
,영도구,129.0677321,35.07579315,,
,영도구,129.0449264,35.08274016,,
,부산진구,129.0358145,35.15205219,,
,부산진구,129.0250201,35.14940958,,
,부산진구,129.0537948,35.14536099,,
,부산진구,129.0258824,35.16352417,,
,부산진구,129.0227778,35.16245424,,
,부산진구,129.029048,35.16074737,,
,부산진구,129.031558,35.16125031,,
,부산진구,129.0256672,35.1723387,,
,부산진구,129.0301325,35.17288781,,
,부산진구,129.0290861,35.17179949,,
,부산진구,129.0368784,35.16299602,,
,부산진구,129.0317193,35.17466099,,
,부산진구,129.0299315,35.17620868,,
,부산진구,129.0520699,35.18120946,,
,부산진구,129.0557193,35.17304639,,
,부산진구,129.0774807,35.17435472,,
,부산진구,129.0777156,35.17109442,,
,부산진구,129.0709679,35.1541616,,
,동래구,129.0917694,35.19388812,,
,동래구,129.0928303,35.19728223,,
,동래구,129.1047064,35.20371181,,
,동래구,129.1069078,35.20082553,,
,동래구,129.1005833,35.20917415,,
,동래구,129.100235,35.21226033,,
,동래구,129.1085553,35.20179318,,
,동래구,129.1106461,35.20171095,,
,동래구,129.0591256,35.1999074,,
,동래구,129.063649,35.20081755,,
,동래구,129.0631125,35.19780525,,
,동래구,129.1125071,35.19099352,,
,동래구,129.1061195,35.19951532,,
,동래구,129.0722628,35.2143701,,
,동래구,129.0661251,35.20573455,,
,동래구,129.0686009,35.20279813,,
,동래구,129.0704209,35.21196145,,
,동래구,129.0692607,35.20989979,,
,동래구,129.0662554,35.21021557,,
,동래구,129.0795031,35.21960048,,
,동래구,129.0592867,35.20199209,,
,동래구,129.0812614,35.19916734,,
,남구,129.0711009,35.14554974,,
,남구,129.0735561,35.14703606,,
,남구,129.0796833,35.13710196,,
,남구,129.0838428,35.13263367,,
,남구,129.0999983,35.14233564,,
,남구,129.1094836,35.11991774,,
,남구,129.0730804,35.13975709,,
,남구,129.0793374,35.14194247,,
,남구,129.0736138,35.14273928,,
,남구,129.0730006,35.13725682,,
,남구,129.0764883,35.138809,,
,남구,129.0912424,35.12582375,,
,남구,129.1120579,35.11283369,,
,남구,129.0839155,35.11772101,,
,남구,129.0837589,35.11240789,,
,남구,129.0955121,35.13404254,,
,남구,129.0901158,35.13970463,,
,남구,129.0897916,35.12197366,,
,남구,129.1151061,35.12172037,,
,남구,129.1112659,35.1114281,,
,북구,129.0102888,35.20611388,,
,북구,129.0058624,35.20185382,,
,북구,129.0097928,35.19712051,,
,북구,129.0067505,35.1958566,,
,북구,129.0137286,35.25137026,,
,북구,129.0146711,35.2488667,,
,북구,129.0144997,35.24819982,,
,북구,129.0143967,35.25412105,,
,북구,129.0107718,35.24436569,,
,북구,129.0114808,35.24111675,,
,북구,129.0212862,35.26381984,,
,북구,129.0161618,35.25839345,,
,북구,129.0167933,35.26369532,,
,북구,129.0196947,35.26318505,,
,북구,129.0152701,35.26024074,,
,북구,128.9953636,35.20217129,,
,북구,129.0137856,35.21379845,,
,북구,129.0211946,35.21027375,,
,북구,129.0132397,35.20609943,,
,북구,129.0175398,35.20969968,,
,북구,129.0227842,35.21574801,,
,북구,129.0387723,35.20905806,,
,북구,129.0437846,35.20910783,,
,북구,129.0331183,35.21373964,,
,북구,129.03582,35.21650754,,
,북구,129.0377477,35.21408066,,
,북구,129.0329428,35.2148019,,
,북구,129.0201336,35.21860193,,
,북구,129.039481,35.21832233,,
,북구,129.0336206,35.2052969,,
,북구,129.0356628,35.20837067,,
,북구,129.0411017,35.20686452,,
,북구,129.0273224,35.21095124,,
,북구,129.0315405,35.21178534,,
,북구,129.0289663,35.2096774,,
,북구,129.0309624,35.20391918,,
,북구,129.035882,35.20306959,,
,북구,129.0141749,35.25762207,,
,북구,129.019811,35.26790434,,
,북구,129.0156137,35.23755463,,
,북구,129.038675,35.20603529,,
,북구,129.0146262,35.21155502,,
,북구,129.0171319,35.21047662,,
,북구,129.0114167,35.20525272,,
,북구,129.0179815,35.2368121,,
,북구,129.0198533,35.23441586,,
,북구,129.014181,35.24215408,,
,북구,129.023815,35.24510232,,
,북구,129.0224349,35.24327506,,
,북구,129.0225734,35.23998033,,
,북구,129.0109032,35.2377671,,
,북구,129.0099321,35.23129719,,
,북구,129.0095189,35.22628243,,
,북구,129.0064553,35.22336807,,
,북구,129.0094461,35.21855959,,
,해운대구,129.1309787,35.22088454,,
,해운대구,129.1262609,35.22130671,,
,해운대구,129.1412173,35.23713977,,
,해운대구,129.1618717,35.23035212,,
,해운대구,129.1590081,35.22818617,,
,해운대구,129.1558469,35.21889071,,
,해운대구,129.1344205,35.1991876,,
,해운대구,129.121901,35.20451131,,
,해운대구,129.1235167,35.20209987,,
,해운대구,129.1205771,35.20055899,,
,해운대구,129.1243506,35.19661231,,
,해운대구,129.1185324,35.19821415,,
,해운대구,129.1284328,35.21344683,,
,해운대구,129.1241928,35.21127459,,
,해운대구,129.1983218,35.18033661,,
,해운대구,129.1436828,35.16840486,,
,해운대구,129.1434184,35.15776591,,
,해운대구,129.1584145,35.16737347,,
,해운대구,129.1617847,35.1699584,,
,해운대구,129.1521863,35.15855873,,
,해운대구,129.13291,35.19727374,,
,해운대구,129.1324256,35.2011529,,
,해운대구,129.1246184,35.18842248,,
,해운대구,129.132751,35.19157972,,
,해운대구,129.1748452,35.17527124,,
,해운대구,129.1800146,35.17167825,,
,해운대구,129.1805066,35.17118471,,
,해운대구,129.1790965,35.16565462,,
,해운대구,129.1674845,35.1685512,,
,해운대구,129.1685683,35.17189607,,
,해운대구,129.1642388,35.17119549,,
,해운대구,129.1665163,35.17851157,,
,해운대구,129.1726753,35.17953957,,
,해운대구,129.1791214,35.17804266,,
,해운대구,129.1842171,35.17302652,,
,해운대구,129.1848484,35.16773556,,
,해운대구,129.1811632,35.16493863,,
,해운대구,129.1774516,35.16636513,,
,해운대구,129.1775728,35.16138835,,
,해운대구,129.1763095,35.15752906,,
,해운대구,129.1720405,35.16124405,,
,해운대구,129.1263359,35.19162501,,
,사하구,129.0024034,35.08954196,,
,사하구,128.9851917,35.08331281,,
,사하구,128.9897593,35.07985052,,
,사하구,128.9876718,35.08016347,,
,사하구,128.9645285,35.04983601,,
,사하구,128.9611951,35.05153703,,
,사하구,128.9670783,35.05139092,,
,사하구,128.9690311,35.05790331,,
,사하구,128.9674811,35.05530578,,
,사하구,128.9673305,35.04870585,,
,사하구,128.9780869,35.06727045,,
,사하구,128.9788958,35.06599375,,
,사하구,128.9802476,35.06792209,,
,사하구,128.9805548,35.06623455,,
,사하구,128.9825402,35.06673312,,
,사하구,128.9806004,35.06857372,,
,사하구,128.9854773,35.06611566,,
,사하구,128.9875315,35.06319846,,
,사하구,128.9745092,35.06165188,,
,사하구,128.9835404,35.06366326,,
,사하구,128.9815446,35.10242348,,
,사하구,128.9727218,35.1070394,,
,사하구,129.0068159,35.08282255,,
,사하구,128.9715522,35.06110025,,
,사하구,128.9654172,35.08184431,,
,사하구,128.9673221,35.08315481,,
,사하구,128.9605893,35.1034559,,
,사하구,128.9579863,35.09928453,,
,사하구,128.9640512,35.10396426,,
,사하구,128.9604267,35.1091476,,
,사하구,128.9826264,35.09730614,,
,사하구,128.9890866,35.09659653,,
,사하구,128.9687179,35.09254007,,
,금정구,129.0857001,35.25799461,,
,금정구,129.0862401,35.25557266,,
,금정구,129.0874506,35.25129319,,
,금정구,129.0874607,35.26061919,,
,금정구,129.0878835,35.24504778,,
,금정구,129.1166625,35.21497073,,
,금정구,129.1147873,35.2237007,,
,금정구,129.1120466,35.21693064,,
,금정구,129.1106138,35.21941784,,
,금정구,129.1115657,35.30356611,,
,금정구,129.1125748,35.30327857,,
,금정구,129.1104923,35.30188255,,
,금정구,129.1130241,35.30063288,,
,금정구,129.0962334,35.21959271,,
,금정구,129.0943919,35.24168667,,
,금정구,129.0869561,35.27182967,,
,금정구,129.0878159,35.26941418,,
,금정구,129.086369,35.26885386,,
,금정구,129.0877613,35.26660662,,
,금정구,129.0869587,35.2666118,,
,금정구,129.0857214,35.26661911,,
,금정구,129.0925774,35.28280804,,
,금정구,129.0880832,35.28967697,,
,금정구,129.1111327,35.29969477,,
,금정구,129.1110913,35.29790062,,
,금정구,129.109663,35.29445163,,
,금정구,129.1126625,35.29310124,,
,금정구,129.1122838,35.28939557,,
,금정구,129.1084226,35.28802045,,
,금정구,129.0981643,35.22345012,,
,금정구,129.0921002,35.23163943,,
,금정구,129.091707,35.22804421,,
,금정구,129.0904366,35.22280525,,
,금정구,129.0969528,35.22665151,,
,금정구,129.0977675,35.22405187,,
,금정구,129.1064817,35.21634284,,
,금정구,129.106822,35.2188512,,
,금정구,129.1007627,35.21299711,,
,금정구,129.0956874,35.21690594,,
,금정구,129.104407,35.21246315,,
,금정구,129.0863144,35.2381574,,
,금정구,129.0812257,35.22876338,,
,금정구,129.0871872,35.27586395,,
,금정구,129.1220388,35.22902098,,
,강서구,128.9145902,35.19476749,,
,강서구,128.9140912,35.17229011,,
,강서구,128.9156012,35.17601789,,
,강서구,128.9059823,35.15760461,,
,강서구,128.9054945,35.15414996,,
,강서구,128.905131,35.15173075,,
,강서구,128.9203545,35.15508284,,
,강서구,128.92152,35.14122499,,
,강서구,128.9061039,35.13976486,,
,강서구,128.9062647,35.13783901,,
,강서구,128.9186234,35.13092443,,
,강서구,128.9121773,35.12751871,,
,강서구,128.9234866,35.13838684,,
,강서구,128.9248497,35.13771398,,
,강서구,128.9216622,35.15253302,,
,강서구,128.9287352,35.1479308,,
,강서구,128.9467177,35.21817705,,
,강서구,128.954298,35.21459737,,
,강서구,128.9633561,35.21648802,,
,강서구,128.9862392,35.22087268,,
,강서구,128.9900496,35.22261448,,
,강서구,128.9819324,35.21716562,,
,강서구,128.9849457,35.21499186,,
,강서구,128.9833096,35.2190156,,
,강서구,128.9560077,35.18367887,,
,강서구,128.9506877,35.17454608,,
,강서구,128.9219157,35.10775772,,
,강서구,128.9210899,35.10259055,,
,강서구,128.9258318,35.1055949,,
,강서구,128.9002654,35.09594068,,
,강서구,128.9210894,35.1114825,,
,강서구,128.9159773,35.09346717,,
,강서구,128.9147472,35.09320912,,
,강서구,128.9216859,35.09473876,,
,강서구,128.9155583,35.11445773,,
,강서구,128.917172,35.10166704,,
,강서구,128.8826915,35.14949851,,
,강서구,128.9271484,35.11014283,,
,강서구,128.8979937,35.08750431,,
,강서구,128.8977681,35.08554913,,
,강서구,128.9005849,35.08451786,,
,강서구,128.9011382,35.08318066,,
,강서구,128.8977664,35.0830945,,
,강서구,128.8979232,35.08073651,,
,강서구,128.9007712,35.08066505,,
,강서구,128.9064332,35.08071311,,
,강서구,128.9104877,35.07993412,,
,강서구,128.9099789,35.0832923,,
,강서구,128.9060463,35.08314744,,
,강서구,128.8833604,35.15220039,,
,강서구,128.8417838,35.10116652,,
,강서구,128.8471538,35.10049119,,
,강서구,128.8792221,35.08443375,,
,강서구,128.8781627,35.08055598,,
,강서구,128.8202565,35.14995888,,
,강서구,128.8394872,35.15097232,,
,강서구,128.8352098,35.14988066,,
,강서구,128.8864841,35.11163455,,
,연제구,129.070528,35.19163137,,
,연제구,129.0727385,35.1935193,,
,연제구,129.0668505,35.18695693,,
,연제구,129.0844869,35.18597208,,
,연제구,129.1082418,35.18590594,,
,연제구,129.1020341,35.18735056,,
,연제구,129.0911205,35.18903227,,
,연제구,129.0927383,35.17557824,,
,연제구,129.0957526,35.1902185,,
,연제구,129.111906,35.17787334,,
,연제구,129.0815967,35.17965886,,
,연제구,129.0762298,35.18464197,,
,연제구,129.0830838,35.17373573,,
,연제구,129.0958326,35.1704518,,
,연제구,129.0848045,35.18261062,,
,수영구,129.107585,35.15780707,,
,수영구,129.113473,35.14181071,,
,수영구,129.1144758,35.14406081,,
,수영구,129.1127583,35.1517988,,
,수영구,129.1048945,35.16023092,,
,수영구,129.1156427,35.15784838,,
,수영구,129.1085436,35.17466618,,
,수영구,129.1070615,35.17416927,,
,수영구,129.0991925,35.17265064,,
,수영구,129.1034977,35.1782422,,
,수영구,129.1290752,35.16324933,,
,수영구,129.1200341,35.16625665,,
,수영구,129.1238438,35.16489309,,
,수영구,129.1343709,35.15585523,,
,수영구,129.1170772,35.178621,,
,사상구,128.9857407,35.16393741,,
,사상구,128.9889621,35.17810972,,
,사상구,128.9911253,35.19152936,,
,사상구,128.9839778,35.18379826,,
,사상구,129.0006003,35.18108894,,
,사상구,129.0010768,35.18383795,,
,사상구,129.0020909,35.18218756,,
,사상구,128.9981132,35.15541425,,
,사상구,128.9894335,35.17508747,,
,사상구,128.9903392,35.18824963,,
,사상구,128.9946081,35.19434937,,
,사상구,128.9875944,35.17840653,,
,사상구,129.0030643,35.15496424,,
,사상구,129.0046366,35.15397376,,
,사상구,128.9765487,35.12970684,,
,사상구,128.979953,35.12810814,,
,사상구,128.9772446,35.12648677,,
,사상구,128.9724925,35.12294529,,
,사상구,128.9679345,35.12399541,,
,사상구,128.9777409,35.12707005,,
,사상구,129.0046485,35.15590804,,
,사상구,129.0158008,35.14921644,,
,사상구,129.0145094,35.14909963,,
,사상구,128.9919238,35.1358737,,
,사상구,128.9905626,35.13938527,,
,사상구,128.9737505,35.12804776,,
,사상구,128.9698739,35.12891708,,
,기장군,129.2131695,35.25324354,,
,기장군,129.2165175,35.25343278,,
,기장군,129.2160406,35.2517815,,
,기장군,129.2190567,35.25372463,,
,기장군,129.2048284,35.20571015,,
,기장군,129.2068589,35.20540481,,
,기장군,129.2069108,35.20195383,,
,기장군,129.2096623,35.23892926,,
,기장군,129.2142394,35.2415252,,
,기장군,129.2153358,35.23617513,,
,기장군,129.2120312,35.23577557,,
,기장군,129.2086019,35.24187397,,
,기장군,129.2150191,35.2474788,,
,기장군,129.2155123,35.24586935,,
,기장군,129.2187882,35.24925632,,
,기장군,129.2002001,35.25960069,,
,기장군,129.2100415,35.2449517,,
,기장군,129.2102828,35.25059821,,
,기장군,129.209947,35.24727932,,
,기장군,129.2123878,35.18285703,,
,기장군,129.2227991,35.19522602,,
,기장군,129.2248525,35.21807673,,
,기장군,129.2455729,35.23796111,,
,기장군,129.2109161,35.24082635,,
,기장군,129.2184915,35.2469779,,
,기장군,129.2183435,35.24582326,,
,기장군,129.2224042,35.23526101,,
,기장군,129.2202,35.24339203,,
,기장군,129.2175663,35.23755218,,
,기장군,129.22252,35.23980477,,
,기장군,129.2349632,35.26473629,,
,기장군,129.2239634,35.26808147,,
,기장군,129.2260092,35.26413161,,
,기장군,129.220314,35.2609398,,
,기장군,129.2474952,35.27200779,,
,기장군,129.235516,35.26550112,,
,기장군,129.2361182,35.26797033,,
,기장군,129.2401399,35.26868127,,
,기장군,129.2800908,35.32892478,,
,기장군,129.259496,35.31504334,,
,기장군,129.2391155,35.31397408,,
,기장군,129.2454866,35.31408084,,
,기장군,129.2402375,35.31130665,,
,기장군,129.1818258,35.31521574,,
,기장군,129.2040506,35.32014145,,
,기장군,129.1847064,35.32088192,,
,기장군,129.1882085,35.3185496,,
,기장군,129.1829631,35.32005905,,
,기장군,129.1755274,35.31981857,,
,기장군,129.1826091,35.31883977,,
,기장군,129.1705063,35.33641822,,
,기장군,129.1587329,35.33968071,,
,기장군,129.1617729,35.34010044,,
,기장군,129.1634449,35.3347419,,
,기장군,129.1652844,35.33121838,,
,기장군,129.1899849,35.3264793,,
,기장군,129.1874162,35.32305747,,
,기장군,129.1812937,35.32959528,,
,기장군,129.1799784,35.32749952,,
,기장군,129.1815608,35.32727914,,
,기장군,129.1750687,35.32632552,,
,기장군,129.1686472,35.32563045,,
,기장군,129.171217,35.32249311,,
,기장군,129.1367891,35.3620797,,
,기장군,129.1412299,35.35093827,,
,기장군,129.1355283,35.35431973,,
,기장군,129.1716251,35.2399419,,
,기장군,129.1719745,35.24324471,,
,기장군,129.1168191,35.31156761,,
,기장군,129.1131054,35.30433263,,
,기장군,129.1777579,35.2362227,,
,기장군,129.1755869,35.23716069,,
,기장군,129.121874,35.31877182,,
,중구,129.0328262,35.10855766,,
,서구,129.0226532,35.07916255,,
,서구,129.0236023,35.07857782,,
,서구,129.0137356,35.07692545,,
,서구,129.0217696,35.08148586,,
,서구,129.0097474,35.12138202,,
,서구,129.0129424,35.1005946,,
,동구,129.0576017,35.1410782,,
,동구,129.0581495,35.14071298,,
,동구,129.058505,35.13292998,,
,동구,129.0575966,35.13338003,,
,동구,129.0558429,35.13340779,,
,동구,129.0562264,35.13145141,,
,동구,129.047126,35.13651426,,
,동구,129.0342815,35.12547156,,
,영도구,129.0464127,35.09303374,,
,영도구,129.0493595,35.09231059,,
,영도구,129.0438222,35.08003885,,
,영도구,129.0407986,35.08313646,,
,영도구,129.0437298,35.08124683,,
,영도구,129.0465941,35.08313055,,
,영도구,129.0634342,35.09128732,,
,영도구,129.0671925,35.08968484,,
,영도구,129.0704986,35.07117911,,
,영도구,129.0815826,35.06973903,,
,영도구,129.0825949,35.06854749,,
,부산진구,129.0349904,35.14851004,,
,부산진구,129.0370168,35.15147987,,
,부산진구,129.0299627,35.15250582,,
,부산진구,129.0274389,35.14847977,,
,부산진구,129.05481,35.16378301,,
,부산진구,129.0630616,35.16751328,,
,부산진구,129.0507425,35.14917747,,
,부산진구,129.0468934,35.15237183,,
,부산진구,129.0339419,35.17503235,,
,부산진구,129.0341283,35.17291979,,
,부산진구,129.0806139,35.17204456,,
,부산진구,129.073822,35.17334514,,
,부산진구,129.0728556,35.17286601,,
,부산진구,129.07377,35.17332616,,
,부산진구,129.0750079,35.17398158,,
,부산진구,129.0804729,35.17231205,,
,부산진구,129.0801902,35.17130924,,
,부산진구,129.0781473,35.17080062,,
,부산진구,129.0701795,35.15327851,,
,부산진구,129.0697801,35.15749621,,
,부산진구,129.0706732,35.15775734,,
,부산진구,129.0360983,35.16145462,,
,부산진구,129.0506043,35.17281373,,
,부산진구,129.0518307,35.17275532,,
,부산진구,129.0496366,35.17655936,,
,부산진구,129.0456965,35.1801305,,
,부산진구,129.0468598,35.177703,,
,동래구,129.0575805,35.19896429,,
,동래구,129.0610875,35.20124163,,
,동래구,129.1095955,35.20179091,,
,동래구,129.104275,35.20952958,,
,동래구,129.0982328,35.21132602,,
,동래구,129.1010587,35.20545965,,
,동래구,129.1015339,35.20324062,,
,동래구,129.1004317,35.20152748,,
,동래구,129.1043651,35.20089941,,
,동래구,129.0993841,35.20003761,,
,동래구,129.1041667,35.19863866,,
,동래구,129.0887895,35.20527146,,
,동래구,129.0666311,35.19677342,,
,동래구,129.0688184,35.19734777,,
,동래구,129.0658939,35.19778351,,
,동래구,129.0532224,35.2027161,,
,동래구,129.0749261,35.19893149,,
,동래구,129.0743687,35.19990862,,
,동래구,129.1108598,35.20063577,,
,동래구,129.0670035,35.2117526,,
,동래구,129.0782044,35.22408997,,
,동래구,129.0767534,35.21888686,,
,동래구,129.0722764,35.21152986,,
,동래구,129.0926886,35.20770995,,
,동래구,129.0629391,35.20777133,,
,남구,129.0886799,35.15140335,,
,남구,129.0801692,35.11282786,,
,남구,129.1130865,35.12009952,,
,남구,129.1149576,35.12129626,,
,남구,129.0902941,35.12167605,,
,남구,129.0717673,35.12913501,,
,남구,129.0750387,35.12696329,,
,남구,129.0849807,35.12599235,,
,남구,129.1044178,35.10710512,,
,남구,129.0942701,35.12077618,,
,남구,129.108398,35.13310975,,
,남구,129.0904344,35.12950102,,
,남구,129.0882859,35.12952584,,
,남구,129.0730211,35.13940304,,
,남구,129.0640117,35.14322651,,
,남구,129.0644861,35.14227548,,
,남구,129.0695754,35.14160086,,
,북구,129.0019744,35.19755647,,
,북구,129.0438904,35.21457915,,
,북구,129.0140783,35.21316368,,
,북구,129.0338278,35.2165279,,
,북구,129.0331597,35.21584794,,
,북구,129.0430273,35.21636681,,
,북구,129.0150263,35.23548668,,
,북구,129.017052,35.21392585,,
,북구,129.0171883,35.21345036,,
,북구,129.0123468,35.25455077,,
,해운대구,129.1702615,35.16017908,,
,해운대구,129.1184006,35.22070747,,
,해운대구,129.1441773,35.15731581,,
,해운대구,129.145941,35.15589367,,
,해운대구,129.1397326,35.17493422,,
,해운대구,129.1373307,35.17336175,,
,해운대구,129.1322943,35.18784658,,
,해운대구,129.1692294,35.16137455,,
,해운대구,129.1621002,35.16432956,,
,해운대구,129.1171127,35.19146634,,
,해운대구,129.1177776,35.18695659,,
,해운대구,129.1199685,35.1867297,,
,해운대구,129.1676787,35.15994531,,
,해운대구,129.1728231,35.16349219,,
,해운대구,129.1977643,35.17341171,,
,해운대구,129.1116087,35.20486476,,
,해운대구,129.122575,35.21502908,,
,해운대구,129.1417442,35.21920377,,
,사하구,128.9771712,35.10588459,,
