번호,시군구명,동명,리명,도로명,교차로명,경도,위도
5169,영도구,대교동1가,,,영도경찰서,129.0371447,35.09387626
5170,영도구,대교동1가,,,영도경찰서,129.0371133,35.09386289
5171,영도구,대교동1가,,,영도경찰서,129.0369650,35.09419225
5172,영도구,대교동1가,,,영도경찰서,129.0369432,35.09425941
5173,영도구,대교동1가,,,영도경찰서,129.0369723,35.09426513
5174,영도구,대교동1가,,,영도경찰서,129.0370072,35.09427185
5175,중구,부평동2가,,광복로6번길 7,서구청,129.0250179,35.09835863
5176,중구,부평동2가,,광복로6번길 7,서구청,129.0249816,35.09834592
5177,중구,부평동2가,,광복로6번길 7,서구청,129.0249531,35.09833564
5178,중구,부평동2가,,광복로6번길 7-1,서구청,129.0249211,35.09832615
5179,중구,부평동2가,,보수대로24번길 8-1,서구청,129.0254023,35.09816939
5180,중구,부평동2가,,보수대로 20,서구청,129.0253713,35.09815340
5181,중구,부평동2가,,보수대로 20,서구청,129.0253400,35.09813960
5182,중구,부평동2가,,보수대로 18,서구청,129.0253121,35.09812580
5183,중구,부평동2가,,보수대로 18,,129.0252271,35.09802531
5184,중구,부평동2가,,보수대로 18,,129.0250840,35.09802193
5185,중구,부평동2가,,광복로6번길 10-2,,129.0251447,35.09797539
5186,중구,대창동2가,,대영로242번길 5,,129.0378474,35.11073198
5187,중구,대창동2가,,대영로242번길 5,,129.0377877,35.11084324
5188,중구,대창동2가,,대영로242번길 5,,129.0377946,35.11077996
5189,중구,대창동2가,,대영로242번길 5,,129.0378236,35.11075714
5190,중구,대창동2가,,,대한항공,129.0375122,35.11052422
5191,중구,대창동2가,,,대한항공,129.0375403,35.11051895
5192,중구,대창동2가,,,대한항공,129.0375713,35.11051084
5193,중구,대창동2가,,,대한항공,129.0376019,35.11050071
5194,중구,대창동2가,,,,129.0375140,35.11011918
5195,중구,대창동2가,,,대한항공,129.0376563,35.11022354
5196,중구,대창동2가,,,대한항공,129.0376261,35.11023373
5197,중구,대창동2가,,,대한항공,129.0375947,35.11024218
5198,중구,대창동2가,,,대한항공,129.0375648,35.11025286
5199,중구,대청동2가,,,,129.0306322,35.10283479
5200,중구,대청동2가,,,,129.0306610,35.10285895
5201,중구,대청동2가,,,,129.0307175,35.10288323
5202,중구,대청동2가,,중구로 74,광일초교,129.0298629,35.10292019
5203,중구,대청동2가,,중구로 74,광일초교,129.0298621,35.10289446
5204,중구,대청동2가,,중구로 74,광일초교,129.0298594,35.10286460
5205,중구,대청동2가,,중구로 74,,129.0295149,35.10298809
5206,중구,대청동2가,,중구로 74,,129.0294825,35.10296622
5207,중구,대청동2가,,중구로 74,,129.0294203,35.10294152
5208,중구,대청동2가,,중구로 74,,129.0292455,35.10297644
5209,중구,대청동2가,,중구로 74,,129.0292412,35.10295172
5210,중구,부평동2가,,,,129.0271067,35.10304627
5211,중구,부평동2가,,흑교로46번길 12,보수부산은행,129.0269488,35.10300248
5212,중구,부평동2가,,흑교로46번길 12,,129.0270344,35.10302303
5213,중구,부평동2가,,,보수부산은행,129.0261866,35.10314056
5214,중구,부평동2가,,,보수부산은행,129.0261859,35.10311667
5215,중구,부평동3가,,,보수부산은행,129.0260132,35.10315113
5216,중구,부평동3가,,,,129.0258160,35.10310648
5217,중구,부평동3가,,,,129.0258160,35.10307925
5218,중구,부평동3가,,,,129.0258171,35.10305172
5219,중구,부평동3가,,,부평동우리은행,129.0252147,35.10217581
5220,중구,부평동3가,,,,129.0251822,35.10222713
5221,중구,부평동3가,,,부평동우리은행,129.0250947,35.10208995
5222,중구,부평동3가,,,부평동우리은행,129.0251398,35.10208684
5223,중구,부평동3가,,부평1길 26,부평동우리은행,129.0250809,35.10119801
5224,중구,부평동3가,,흑교로17번길 7-1,부평동우리은행,129.0250408,35.10119995
5225,중구,부평동3가,,부평1길 26,부평동우리은행,129.0251374,35.10092236
5226,중구,부평동3가,,부평1길 26,부평동우리은행,129.0251001,35.10092817
5227,중구,부평동3가,,흑교로17번길 7-1,부평동우리은행,129.0249893,35.10028287
5228,중구,부평동3가,,흑교로17번길 7-1,부평동우리은행,129.0250226,35.10027857
5229,중구,대창동2가,,,,129.0368366,35.10865480
5230,중구,대창동2가,,,,129.0368284,35.10871428
5231,중구,대창동2가,,중구로172번길 19,,129.0368209,35.10877042
5232,중구,대창동2가,,중구로172번길 19,,129.0368112,35.10883230
5233,중구,중앙동4가,,,,129.0365774,35.10835030
5234,중구,중앙동4가,,,,129.0365843,35.10828699
5235,중구,대창동2가,,대영로247번길 3,영주로타리,129.0381064,35.11171633
5236,중구,대창동2가,,중동길 78,영주로타리,129.0381357,35.11170756
5237,중구,대창동2가,,중동길 78,영주로타리,129.0381683,35.11170001
5238,중구,대창동2가,,중동길 78,영주로타리,129.0382010,35.11168911
5239,중구,대창동2가,,중동길 78,영주로타리,129.0381571,35.11157913
5240,중구,중앙동4가,,,,129.0365931,35.10823006
5241,중구,중앙동4가,,,,129.0365987,35.10817300
5242,중구,중앙동4가,,,,129.0365544,35.10807809
5243,중구,중앙동4가,,,,129.0364399,35.10779254
5244,중구,중앙동4가,,,중부서,129.0363444,35.10755815
5245,중구,중앙동4가,,,중부서,129.0363058,35.10757250
5246,중구,중앙동4가,,,중부서,129.0362736,35.10758118
5247,중구,중앙동4가,,,중부서,129.0362392,35.10758534
5248,중구,중앙동4가,,,중부서,129.0361554,35.10678992
5249,중구,중앙동4가,,중앙대로115번길 1-6,중부서,129.0361904,35.10684631
5250,중구,중앙동4가,,중앙대로115번길 1-6,중부서,129.0362237,35.10684776
5251,중구,중앙동4가,,중앙대로115번길 1-6,중부서,129.0362543,35.10685322
5252,중구,중앙동4가,,,중부서,129.0361629,35.10668831
5253,중구,중앙동4가,,,,129.0360289,35.10653844
5254,중구,중앙동4가,,,,129.0360603,35.10649074
5255,중구,중앙동4가,,중앙대로 105,,129.0360956,35.10644791
5256,중구,중앙동4가,,중앙대로 105,,129.0361314,35.10640100
5257,중구,중앙동4가,,중앙대로98번길 7,,129.0362056,35.10623228
5258,중구,중앙동4가,,중앙대로 101,,129.0362379,35.10619724
5259,중구,중앙동4가,,중앙대로 101,,129.0362824,35.10607677
5260,중구,중앙동4가,,중앙대로 101,,129.0363222,35.10598780
5261,중구,중앙동4가,,충장대로 6,중앙로타리,129.0362058,35.10548583
5262,중구,중앙동4가,,충장대로 6,중앙로타리,129.0362154,35.10532935
5263,중구,중앙동4가,,충장대로 6,중앙로타리,129.0361783,35.10532901
5264,중구,중앙동4가,,충장대로5번길 5,중앙로타리,129.0361173,35.10532654
5265,중구,중앙동4가,,충장대로 3,중앙로타리,129.0361485,35.10532340
5266,중구,중앙동4가,,,중앙로타리,129.0364783,35.10515916
5267,중구,중앙동4가,,,중앙로타리,129.0364775,35.10518756
5268,중구,중앙동4가,,,중앙로타리,129.0364755,35.10521860
5269,중구,중앙동4가,,,중앙로타리,129.0364666,35.10524310
5270,중구,중앙동4가,,충장대로 7,,129.0369131,35.10518503
5271,중구,중앙동4가,,충장대로 7,중앙로타리,129.0367913,35.10502456
5272,북구,화명동,,,,129.0029089,35.23583238
5273,중구,중앙동4가,,충장대로 7,중앙로타리,129.0366122,35.10501660
5274,중구,중앙동4가,,충장대로 7,중앙로타리,129.0366630,35.10505005
5275,중구,중앙동4가,,충장대로 7,중앙로타리,129.0368421,35.10514282
5276,중구,중앙동4가,,충장대로 7,중앙로타리,129.0367827,35.10511145
5277,중구,중앙동4가,,충장대로 7,중앙로타리,129.0367264,35.10508073
5278,중구,중앙동4가,,충장대로 7,중앙로타리,129.0364170,35.10483130
5279,중구,중앙동4가,,충장대로 7,중앙로타리,129.0363838,35.10483111
5280,중구,중앙동4가,,충장대로 7,중앙로타리,129.0363529,35.10483211
5281,중구,중앙동4가,,충장대로 7,중앙로타리,129.0363202,35.10483113
5282,중구,중앙동3가,,,,129.0364584,35.10409613
5283,중구,중앙동3가,,,,129.0363556,35.10421050
5284,중구,중앙동3가,,,,129.0363894,35.10417480
5285,중구,남포동6가,,자갈치로37번길 4-1,,129.0276409,35.09763529
5286,중구,남포동6가,,자갈치로37번길 4-1,,129.0277125,35.09767910
5287,중구,남포동6가,,중구로 4-2,,129.0274454,35.09764453
5288,중구,남포동6가,,중구로 3,,129.0274102,35.09760805
5289,중구,남포동6가,,중구로5번길 12-1,,129.0272257,35.09748042
5290,중구,남포동6가,,중구로 3,,129.0275725,35.09756459
5291,중구,남포동6가,,중구로 3,,129.0274728,35.09750469
5292,중구,남포동6가,,중구로5번길 12-1,,129.0274958,35.09745972
5293,중구,남포동6가,,중구로 3,,129.0273039,35.09752653
5294,중구,남포동6가,,중구로 3,,129.0273584,35.09756814
5295,중구,남포동6가,,중구로 3,,129.0276195,35.09760262
5296,중구,남포동6가,,중구로 3,,129.0275444,35.09749663
5297,중구,남포동6가,,중구로5번길 12-1,,129.0276158,35.09748485
5298,중구,남포동6가,,중구로 3,,129.0275938,35.09753619
5299,중구,남포동6가,,자갈치로47번길 5-15,제일로타리,129.0279277,35.09756426
5300,중구,남포동6가,,자갈치로47번길 5-15,제일로타리,129.0279184,35.09761207
5301,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0279811,35.09760215
5302,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0280291,35.09764323
5303,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0280254,35.09767356
5304,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0280073,35.09772586
5305,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0280177,35.09769877
5306,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0280053,35.09774811
5307,중구,남포동6가,,자갈치로47번길 5-13,제일로타리,129.0279942,35.09777409
5308,중구,남포동6가,,자갈치로47번길 5-15,제일로타리,129.0284837,35.09789339
5309,중구,남포동6가,,자갈치로 45-1,제일로타리,129.0284998,35.09786958
5310,중구,남포동6가,,자갈치로 45-1,제일로타리,129.0285082,35.09784294
5311,중구,남포동6가,,자갈치로 45-1,제일로타리,129.0285169,35.09781670
5312,중구,남포동6가,,중구로5번길 12-1,,129.0268874,35.09742692
5313,중구,남포동5가,,자갈치로47번길 5-15,제일로타리,129.0292159,35.09786675
5314,중구,남포동5가,,자갈치로47번길 5-13,제일로타리,129.0291905,35.09791818
5315,중구,남포동5가,,자갈치로47번길 5-15,제일로타리,129.0292026,35.09789228
5316,중구,남포동5가,,자갈치로47번길 5-13,제일로타리,129.0291828,35.09794483
5317,중구,남포동5가,,,제일로타리,129.0294852,35.09813178
5318,중구,남포동5가,,,제일로타리,129.0294996,35.09810520
5319,중구,남포동5가,,,제일로타리,129.0295094,35.09808452
5320,중구,남포동5가,,자갈치로 49-1,제일로타리,129.0295252,35.09805757
5321,중구,남포동3가,,,,129.0301935,35.09810548
5322,중구,남포동3가,,,,129.0301877,35.09812951
5323,중구,남포동3가,,,,129.0301780,35.09815503
5324,중구,남포동3가,,,,129.0301669,35.09818018
5325,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0253869,35.09742576
5326,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0254524,35.09744420
5327,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0254914,35.09745066
5328,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0255191,35.09746327
5329,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0254213,35.09743837
5330,중구,부평동2가,,,,129.0254596,35.09766742
5331,중구,부평동2가,,,,129.0254260,35.09772822
5332,중구,부평동2가,,,,129.0254137,35.09766925
5333,중구,부평동2가,,자갈치로15번길 6-1,자갈치시장,129.0255327,35.09753065
5334,중구,남포동6가,,구덕로 93,자갈치시장,129.0262611,35.09715556
5335,중구,남포동6가,,구덕로 93,자갈치시장,129.0263085,35.09719605
5336,중구,남포동6가,,구덕로 93,자갈치시장,129.0260024,35.09730421
5337,중구,남포동6가,,구덕로 93,자갈치시장,129.0261113,35.09721213
5338,중구,남포동6가,,구덕로 93,자갈치시장,129.0260269,35.09727305
5339,중구,남포동6가,,구덕로 93,자갈치시장,129.0260472,35.09724886
5340,중구,남포동6가,,구덕로 93,자갈치시장,129.0260803,35.09723057
5341,중구,남포동6가,,구덕로 93,자갈치시장,129.0263462,35.09723622
5342,중구,남포동6가,,구덕로 93,,129.0263954,35.09727757
5343,중구,남포동6가,,중구로5번길 12-1,,129.0264872,35.09741109
5344,중구,남포동6가,,구덕로84번길 9,,129.0265032,35.09738566
5345,중구,남포동6가,,구덕로84번길 9,,129.0265110,35.09736190
5346,중구,남포동6가,,구덕로 93,,129.0265217,35.09733778
5347,중구,남포동6가,,중구로5번길 7,,129.0268798,35.09731078
5348,중구,남포동6가,,자갈치로15번길 6-1,,129.0269545,35.09735441
5349,중구,남포동6가,,자갈치로15번길 6-1,,129.0270549,35.09740771
5350,중구,남포동6가,,자갈치로15번길 6-1,,129.0270251,35.09754325
5351,중구,남포동6가,,자갈치로15번길 6-1,,129.0269800,35.09750420
5352,중구,남포동6가,,중구로5번길 7,,129.0268499,35.09738929
5353,중구,남포동6가,,자갈치로15번길 6-1,,129.0269357,35.09746586
5354,중구,부평동3가,,부평1길 7,부평로타리,129.0247319,35.09972733
5355,중구,부평동3가,,,부평로타리,129.0249647,35.09989020
5356,중구,부평동3가,,부평1길 4,부평로타리,129.0249969,35.09988530
5357,중구,부평동3가,,부평1길 7,부평로타리,129.0248223,35.09967926
5358,중구,부평동3가,,부평1길 7,부평로타리,129.0248603,35.09965778
5359,중구,부평동3가,,부평1길 7,부평로타리,129.0248952,35.09964996
5360,중구,부평동3가,,중구로29번길 43-1,부평로타리,129.0249352,35.09964767
5361,중구,부평동3가,,부평1길 7,부평로타리,129.0248254,35.09933543
5362,중구,부평동3가,,부평1길 7,부평로타리,129.0248610,35.09933671
5363,중구,부평동3가,,부평1길 7,부평로타리,129.0248924,35.09934032
5364,중구,부평동3가,,부평1길 7,부평로타리,129.0249412,35.09911347
5365,중구,부평동3가,,부평1길 7,부평로타리,129.0250402,35.09911345
5366,중구,부평동3가,,부평1길 7,부평로타리,129.0250741,35.09910984
5367,중구,부평동3가,,,,129.0248874,35.09882970
5368,중구,중앙동5가,,,,129.0363798,35.10139506
5369,중구,보수동2가,,,흑교로타리,129.0222670,35.10703732
5370,중구,보수동2가,,,흑교로타리,129.0223194,35.10714973
5371,중구,보수동2가,,,흑교로타리,129.0225631,35.10725289
5372,중구,보수동2가,,,흑교로타리,129.0225448,35.10722280
5373,중구,보수동2가,,,보수초교,129.0230731,35.10661815
5374,중구,보수동2가,,,보수초교,129.0234306,35.10612944
5375,중구,보수동2가,,흑교로67번길 5,,129.0247181,35.10467621
5376,중구,보수동2가,,,,129.0247724,35.10423216
5377,중구,보수동2가,,,,129.0248040,35.10424452
5378,중구,보수동2가,,,,129.0248588,35.10401107
5379,중구,보수동2가,,,,129.0249555,35.10393997
5380,중구,보수동2가,,,,129.0249057,35.10398008
5381,중구,부평동3가,,흑교로 53,,129.0250399,35.10353237
5382,중구,부평동3가,,흑교로46번길 8,,129.0250720,35.10354410
5383,중구,부평동3가,,흑교로46번길 8,,129.0251063,35.10355583
5384,중구,부평동3가,,대청로53번길 6,보수로타리,129.0251356,35.10335872
5385,중구,부평동3가,,대청로53번길 6,보수로타리,129.0251706,35.10336245
5386,중구,부평동3가,,흑교로45번길 4,보수로타리,129.0254400,35.10314908
5387,중구,부평동3가,,흑교로45번길 4,보수로타리,129.0254447,35.10317684
5388,중구,부평동3가,,흑교로45번길 4,보수로타리,129.0249515,35.10308969
5389,중구,부평동3가,,흑교로45번길 4,보수로타리,129.0249543,35.10311595
5390,중구,부평동3가,,흑교로45번길 4,보수로타리,129.0249581,35.10314158
5391,중구,부평동3가,,흑교로45번길 4,,129.0247679,35.10314940
5392,중구,부평동3가,,흑교로45번길 4,,129.0247358,35.10309784
5393,중구,보수동3가,,흑교로45번길 4,,129.0240910,35.10312261
5394,중구,보수동3가,,흑교로45번길 4,,129.0241434,35.10314683
5395,중구,보수동3가,,흑교로45번길 4,,129.0241903,35.10317408
5396,중구,부평동3가,,대청로53번길 6,보수로타리,129.0252187,35.10291789
5397,중구,부평동3가,,,보수로타리,129.0252500,35.10291510
5398,중구,부평동3가,,,,129.0252445,35.10273042
5399,중구,대청동2가,,중구로 52,,129.0289394,35.10296725
5400,중구,신창동4가,,중구로 52,,129.0289117,35.10301776
5401,중구,신창동4가,,중구로 74,,129.0288552,35.10299687
5402,중구,신창동4가,,중구로 74,,129.0288010,35.10297479
5403,중구,부평동1가,,,,129.0285017,35.10298926
5404,중구,부평동1가,,,대청로타리,129.0283805,35.10304414
5405,중구,부평동1가,,,대청로타리,129.0283817,35.10301795
5406,중구,부평동1가,,,대청로타리,129.0283872,35.10299260
5407,중구,부평동1가,,,대청로타리,129.0276306,35.10297259
5408,중구,부평동1가,,,대청로타리,129.0276663,35.10302030
5409,중구,부평동1가,,,대청로타리,129.0276413,35.10299568
5410,중구,중앙동5가,,충장대로 6,,129.0376023,35.10395140
5411,중구,중앙동5가,,충장대로 6,,129.0375679,35.10401073
5412,중구,중앙동4가,,충장대로4번길 6,,129.0375712,35.10449097
5413,중구,중앙동4가,,충장대로 7,세관로타리,129.0376983,35.10492372
5414,중구,중앙동4가,,충장대로 7,세관로타리,129.0376544,35.10494497
5415,중구,중앙동4가,,충장대로 7,세관로타리,129.0375262,35.10496184
5416,중구,중앙동4가,,충장대로 7,세관로타리,129.0375577,35.10496282
5417,중구,중앙동4가,,충장대로 7,세관로타리,129.0372833,35.10490276
5418,중구,중앙동4가,,충장대로 7,세관로타리,129.0373124,35.10493292
5419,중구,중앙동4가,,,세관로타리,129.0371258,35.10531022
5420,중구,중앙동4가,,,세관로타리,129.0370898,35.10527414
5421,중구,중앙동4가,,충장대로 7,,129.0370250,35.10524514
5422,중구,중앙동4가,,충장대로 7,,129.0369638,35.10521225
5423,중구,중앙동4가,,충장대로 7,세관로타리,129.0372734,35.10510566
5424,중구,중앙동4가,,충장대로 7,세관로타리,129.0372682,35.10513430
5425,중구,중앙동4가,,충장대로 7,세관로타리,129.0372655,35.10516269
5426,중구,중앙동4가,,충장대로 7,,129.0369658,35.10503201
5427,중구,중앙동4가,,충장대로 7,,129.0369619,35.10506246
5428,중구,중앙동5가,,중앙대로 66,,129.0376777,35.10382084
5429,중구,중앙동5가,,충장대로 6,,129.0376367,35.10389639
5430,중구,중앙동5가,,,,129.0375785,35.10313366
5431,중구,중앙동5가,,,연안부두,129.0375495,35.10310591
5432,중구,중앙동5가,,,연안부두,129.0375146,35.10307934
5433,중구,중앙동5가,,,연안부두,129.0373396,35.10306366
5434,중구,중앙동5가,,대청로155번길 6,연안부두,129.0373178,35.10297458
5435,중구,중앙동5가,,대청로155번길 6,연안부두,129.0373181,35.10294571
5436,중구,중앙동5가,,대청로155번길 6,연안부두,129.0373173,35.10291685
5437,중구,중앙동5가,,대청로155번길 6,연안부두,129.0376712,35.10276894
5438,중구,중앙동5가,,대청로155번길 6,연안부두,129.0377022,35.10276016
5439,중구,중앙동5가,,대청로155번길 6,연안부두,129.0377400,35.10275714
5440,중구,중앙동5가,,대청로155번길 1,,129.0376640,35.10246984
5441,중구,중앙동5가,,,,129.0376986,35.10238201
5442,중구,중앙동5가,,중앙대로42번길 2,,129.0378245,35.10148669
5443,중구,동광동3가,,,미문화원,129.0328608,35.10285968
5444,중구,동광동3가,,,미문화원,129.0328583,35.10288347
5445,중구,대청동1가,,,미문화원,129.0326767,35.10286009
5446,중구,대청동1가,,,미문화원,129.0326787,35.10288590
5447,중구,대청동2가,,,미문화원,129.0323856,35.10290025
5448,중구,대청동2가,,,미문화원,129.0323388,35.10286906
5449,중구,대청동2가,,,미문화원,129.0323778,35.10279062
5450,중구,대청동2가,,,미문화원,129.0323733,35.10281799
5451,중구,대청동2가,,,미문화원,129.0322775,35.10284839
5452,중구,대청동2가,,,미문화원,129.0319304,35.10287904
5453,중구,대청동2가,,,미문화원,129.0320345,35.10285302
5454,중구,대청동2가,,대청로116번길 8,미문화원,129.0318277,35.10285895
5455,중구,대청동2가,,대청로116번길 8,미문화원,129.0318221,35.10288629
5456,중구,대청동2가,,,미문화원,129.0318229,35.10291199
5457,중구,대청동2가,,,,129.0308909,35.10293407
5458,중구,대청동2가,,대청로99번길 5-1,미문화원,129.0313950,35.10281321
5459,중구,대청동2가,,대청로99번길 5-1,미문화원,129.0314009,35.10283896
5460,중구,대청동2가,,,미문화원,129.0314013,35.10286405
5461,중구,중앙동3가,,,,129.0363275,35.10377993
5462,중구,중앙동3가,,,부산우체국,129.0365467,35.10270060
5463,중구,중앙동3가,,,부산우체국,129.0365126,35.10270024
5464,중구,중앙동3가,,,부산우체국,129.0364839,35.10269689
5465,중구,중앙동3가,,,부산우체국,129.0364434,35.10269278
5466,중구,중앙동3가,,,부산우체국,129.0362674,35.10317943
5467,중구,중앙동3가,,,부산우체국,129.0362989,35.10319114
5468,중구,중앙동3가,,,부산우체국,129.0363310,35.10319338
5469,중구,중앙동3가,,,부산우체국,129.0363615,35.10319495
5470,중구,중앙동3가,,,부산우체국,129.0366492,35.10298615
5471,중구,중앙동3가,,,부산우체국,129.0366497,35.10295992
5472,중구,중앙동3가,,,부산우체국,129.0361167,35.10288881
5473,중구,중앙동3가,,,부산우체국,129.0361177,35.10286587
5474,중구,중앙동3가,,,부산우체국,129.0361190,35.10291354
5475,중구,중앙동3가,,,부산우체국,129.0358194,35.10285387
5476,중구,중앙동3가,,,부산우체국,129.0358182,35.10287760
5477,중구,중앙동3가,,,부산우체국,129.0358135,35.10290309
5478,중구,중앙동3가,,,부산우체국,129.0353300,35.10282523
5479,중구,중앙동3가,,,부산우체국,129.0353268,35.10284870
5480,중구,중앙동3가,,,부산우체국,129.0353221,35.10287218
5481,중구,중앙동3가,,,부산우체국,129.0347814,35.10289666
5482,중구,중앙동3가,,,,129.0339395,35.10274614
5483,중구,중앙동6가,,중앙대로 2,,129.0378871,35.09863683
5484,중구,중앙동6가,,,,129.0377854,35.09966582
5485,중구,중앙동6가,,,,129.0378240,35.09965125
5486,중구,중앙동6가,,중앙대로30번길 5,,129.0378924,35.09973396
5487,중구,중앙동6가,,중앙대로 2,,129.0363878,35.09881581
5488,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363550,35.09900612
5489,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363396,35.09904364
5490,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363193,35.09918744
5491,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363297,35.09915555
5492,중구,중앙동5가,,,,129.0364839,35.10130781
5493,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363390,35.09911883
5494,중구,중앙동6가,,중앙대로 2,부산데파트,129.0363430,35.09908089
5495,중구,중앙동6가,,중앙대로 2,부산데파트,129.0366018,35.09902942
5496,중구,중앙동6가,,중앙대로 2,부산데파트,129.0367700,35.09912776
5497,중구,중앙동6가,,중앙대로 2,부산데파트,129.0367791,35.09909913
5498,중구,중앙동6가,,중앙대로 2,부산데파트,129.0365491,35.09915137
5499,중구,중앙동6가,,중앙대로 2,부산데파트,129.0365718,35.09913485
5500,중구,중앙동6가,,중앙대로 2,부산데파트,129.0366007,35.09911407
5501,중구,중앙동6가,,중앙대로 2,부산데파트,129.0366219,35.09909754
5502,중구,중앙동6가,,,부산데파트,129.0365953,35.09951128
5503,중구,중앙동6가,,,,129.0365870,35.09963406
5504,중구,중앙동6가,,,,129.0365329,35.09999722
5505,중구,중앙동6가,,,,129.0364979,35.10007393
5506,중구,중앙동6가,,중앙대로 2,,129.0356898,35.09854091
5507,중구,중앙동6가,,중앙대로 2,,129.0357005,35.09849183
5508,중구,중앙동6가,,중앙대로 2,,129.0357116,35.09845632
5509,중구,중앙동6가,,중앙대로 2,,129.0357179,35.09841865
5510,중구,중앙동6가,,중앙대로 2,광복동입구,129.0357179,35.09837018
5511,중구,중앙동6가,,중앙대로 2,광복동입구,129.0357159,35.09832407
5512,중구,중앙동6가,,중앙대로 2,,129.0360094,35.09841505
5513,중구,광복동2가,,자갈치해안로 61,,129.0326947,35.09769209
5514,중구,광복동2가,,자갈치해안로 61,,129.0327427,35.09767941
5515,중구,광복동2가,,자갈치해안로 61,,129.0327754,35.09775761
5516,중구,광복동2가,,자갈치해안로 61,,129.0327652,35.09773263
5517,중구,광복동2가,,자갈치해안로 61,,129.0327551,35.09770656
5518,중구,광복동2가,,,,129.0333598,35.09766039
5519,중구,광복동2가,,,,129.0334521,35.09767825
5520,중구,광복동2가,,광복로 88,,129.0335730,35.09770578
5521,중구,광복동2가,,광복로 88,,129.0336598,35.09773835
5522,중구,광복동2가,,광복로 88,,129.0340308,35.09760620
5523,중구,광복동1가,,광복로 88,,129.0342439,35.09775027
5524,중구,광복동2가,,,,129.0341697,35.09770201
5525,중구,광복동2가,,광복로 88,,129.0340976,35.09765634
5526,중구,동광동1가,,광복로 88,,129.0346461,35.09780352
5527,중구,동광동1가,,광복로 88,,129.0347208,35.09785097
5528,중구,동광동1가,,,,129.0348250,35.09790893
5529,중구,동광동1가,,광복로 88,광복동입구,129.0352567,35.09802364
5530,중구,동광동1가,,광복로 88,광복동입구,129.0352862,35.09800657
5531,중구,동광동1가,,광복로 88,광복동입구,129.0352986,35.09798196
5532,중구,동광동1가,,,광복동입구,129.0353789,35.09797144
5533,중구,중앙동6가,,중앙대로 2,광복동입구,129.0357916,35.09792998
5534,중구,중앙동6가,,중앙대로 2,광복동입구,129.0357538,35.09791671
5535,중구,중앙동6가,,중앙대로 2,광복동입구,129.0357254,35.09790447
5536,중구,중앙동6가,,중앙대로 2,광복동입구,129.0356657,35.09788361
5537,중구,중앙동6가,,중앙대로 2,광복동입구,129.0356926,35.09789239
5538,중구,동광동1가,,광복로 88,광복동입구,129.0354727,35.09777768
5539,사상구,괘법동,,광장로38번길 9,,128.9843021,35.16117624
5540,사상구,괘법동,,광장로38번길 9,,128.9842751,35.16121189
5541,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9845838,35.16199541
5542,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9844323,35.16197810
5543,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9844671,35.16197426
5544,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9845062,35.16196576
5545,사상구,괘법동,,사상로212번길 6,,128.9841629,35.16309342
5546,사상구,괘법동,,광장로38번길 9,,128.9842416,35.16300794
5547,사상구,괘법동,,광장로38번길 9,,128.9843419,35.16297186
5548,사상구,괘법동,,광장로38번길 9,,128.9843140,35.16294385
5549,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9844210,35.16259256
5550,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9844772,35.16261501
5551,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9844524,35.16260357
5552,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9842403,35.16192130
5553,사상구,괘법동,,광장로38번길 9,서부시외버스터미널,128.9842116,35.16187285
5554,사상구,괘법동,,광장로 82,서부시외버스터미널,128.9850040,35.16193055
5555,사상구,괘법동,,광장로 82,서부시외버스터미널,128.9849763,35.16190888
5556,사상구,괘법동,,광장로 84,서부시외버스터미널,128.9851322,35.16178970
5557,사상구,괘법동,,광장로 84,서부시외버스터미널,128.9851102,35.16177121
5558,사상구,괘법동,,광장로38번길 9,,128.9855130,35.16135833
5559,사상구,괘법동,,광장로38번길 9,,128.9855987,35.16131023
5560,연제구,연산동,,,경남아파트(상),129.1100639,35.18451245
5561,연제구,연산동,,,경남아파트(상),129.1099726,35.18453939
5562,연제구,연산동,,,경남아파트(상),129.1099733,35.18450945
5563,중구,중앙동6가,,중앙대로 2,,129.0362129,35.09865029
